,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour,rand,seasonal
6639,2015-10-05 14:00:00,11.76,2:02 PM,28.9,12.8,37.0,1010.0,16.1,West,33.3,-,,,Mostly Cloudy,280,2015-10-05 21:02:00<br />,2015-10-05 14:02:00,1,14,82,Regular
6640,2015-10-05 15:00:00,14.12,3:51 PM,28.9,12.2,35.0,1008.8,16.1,West,25.9,-,,,Mostly Cloudy,270,2015-10-05 22:51:00<br />,2015-10-05 15:51:00,1,15,85,Regular
6641,2015-10-05 16:00:00,13.35,4:51 PM,28.3,11.1,34.0,1009.3,16.1,West,25.9,-,,,Mostly Cloudy,270,2015-10-05 23:51:00<br />,2015-10-05 16:51:00,1,16,99,Regular
6642,2015-10-05 17:00:00,12.32,5:51 PM,27.8,10.6,34.0,1009.9,16.1,West,20.4,-,,,Mostly Cloudy,260,2015-10-06 00:51:00<br />,2015-10-05 17:51:00,1,17,18,Regular
6643,2015-10-05 18:00:00,14.61,6:51 PM,27.2,10.6,35.0,1010.7,16.1,West,22.2,-,,,Scattered Clouds,270,2015-10-06 01:51:00<br />,2015-10-05 18:51:00,1,18,47,Regular
6644,2015-10-05 19:00:00,14.71,7:51 PM,26.1,10.6,38.0,1011.7,16.1,West,22.2,-,,,Mostly Cloudy,280,2015-10-06 02:51:00<br />,2015-10-05 19:51:00,1,19,89,Regular
6645,2015-10-05 20:00:00,13.65,8:51 PM,25.6,11.1,40.0,1012.4,16.1,WNW,16.7,-,,,Mostly Cloudy,290,2015-10-06 03:51:00<br />,2015-10-05 20:51:00,1,20,34,Regular
6646,2015-10-05 21:00:00,12.53,9:51 PM,25.0,11.7,43.0,1012.7,16.1,WNW,16.7,-,,,Mostly Cloudy,290,2015-10-06 04:51:00<br />,2015-10-05 21:51:00,1,21,55,Regular
6647,2015-10-05 22:00:00,14.67,10:51 PM,23.9,12.8,50.0,1013.3,16.1,West,7.4,-,0.0,,Mostly Cloudy,280,2015-10-06 05:51:00<br />,2015-10-05 22:51:00,1,22,4,Regular
6648,2015-10-05 23:00:00,14.73,11:51 PM,23.9,13.9,53.0,1013.6,16.1,SW,16.7,-,0.0,Rain,Rain,230,2015-10-06 06:51:00<br />,2015-10-05 23:51:00,1,23,65,Regular
6649,2015-10-06 00:00:00,12.12,12:17 AM,21.7,15.6,68.0,1014.8,16.1,WNW,11.1,-,0.07,,Overcast,300,2015-10-06 07:17:00<br />,2015-10-06 00:17:00,2,0,23,Regular
6650,2015-10-06 01:00:00,7.65,1:51 AM,21.1,16.7,76.0,1013.5,16.1,NNE,9.3,-,0.01,,Mostly Cloudy,30,2015-10-06 08:51:00<br />,2015-10-06 01:51:00,2,1,65,Regular
6651,2015-10-06 02:00:00,7.58,2:51 AM,21.7,15.6,68.0,1013.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-06 09:51:00<br />,2015-10-06 02:51:00,2,2,4,Regular
6652,2015-10-06 03:00:00,6.84,3:51 AM,21.7,15.0,66.0,1013.6,16.1,North,5.6,-,,,Mostly Cloudy,350,2015-10-06 10:51:00<br />,2015-10-06 03:51:00,2,3,67,Regular
6653,2015-10-06 04:00:00,6.57,4:51 AM,20.6,16.7,78.0,1014.1,16.1,East,9.3,-,,,Partly Cloudy,80,2015-10-06 11:51:00<br />,2015-10-06 04:51:00,2,4,51,Regular
6654,2015-10-06 05:00:00,6.34,5:51 AM,20.0,15.6,76.0,1014.5,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-10-06 12:51:00<br />,2015-10-06 05:51:00,2,5,82,Regular
6655,2015-10-06 06:00:00,5.37,6:51 AM,20.6,15.6,73.0,1015.0,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-10-06 13:51:00<br />,2015-10-06 06:51:00,2,6,34,Regular
6656,2015-10-06 07:00:00,6.16,7:51 AM,21.1,15.0,68.0,1015.5,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-10-06 14:51:00<br />,2015-10-06 07:51:00,2,7,40,Regular
6657,2015-10-06 08:00:00,5.2,8:51 AM,22.8,15.6,64.0,1015.7,16.1,East,14.8,-,,,Mostly Cloudy,80,2015-10-06 15:51:00<br />,2015-10-06 08:51:00,2,8,21,Regular
6658,2015-10-06 09:00:00,6.63,9:51 AM,25.0,15.0,54.0,1015.6,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-10-06 16:51:00<br />,2015-10-06 09:51:00,2,9,6,Regular
6659,2015-10-06 10:00:00,7.97,10:51 AM,25.6,13.9,48.0,1015.1,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-06 17:51:00<br />,2015-10-06 10:51:00,2,10,38,Regular
6660,2015-10-06 11:00:00,5.98,11:51 AM,26.1,13.9,47.0,1014.5,16.1,SSE,9.3,-,,,Mostly Cloudy,150,2015-10-06 18:51:00<br />,2015-10-06 11:51:00,2,11,83,Regular
6661,2015-10-06 12:00:00,4.99,12:09 PM,25.6,13.3,46.0,1015.5,16.1,ESE,13.0,-,,Thunderstorm,Thunderstorm,120,2015-10-06 19:09:00<br />,2015-10-06 12:09:00,2,12,89,Regular
6662,2015-10-06 13:00:00,8.98,1:17 PM,21.7,13.9,61.0,1015.5,16.1,West,5.6,-,0.0,Rain,Light Rain,280,2015-10-06 20:17:00<br />,2015-10-06 13:17:00,2,13,98,Regular
6663,2015-10-06 14:00:00,8.86,2:51 PM,20.0,13.9,68.0,1014.7,16.1,NW,27.8,-,0.0,,Mostly Cloudy,310,2015-10-06 21:51:00<br />,2015-10-06 14:51:00,2,14,15,Regular
6664,2015-10-06 15:00:00,8.77,3:51 PM,20.6,13.3,63.0,1013.9,16.1,NNW,14.8,-,0.0,,Mostly Cloudy,340,2015-10-06 22:51:00<br />,2015-10-06 15:51:00,2,15,3,Regular
6665,2015-10-06 16:00:00,9.66,4:51 PM,20.6,12.8,61.0,1014.0,16.1,NNW,20.4,35.2,,,Mostly Cloudy,330,2015-10-06 23:51:00<br />,2015-10-06 16:51:00,2,16,13,Regular
6666,2015-10-06 17:00:00,10.2,5:51 PM,19.4,14.4,73.0,1014.0,16.1,West,11.1,-,0.0,,Mostly Cloudy,270,2015-10-07 00:51:00<br />,2015-10-06 17:51:00,2,17,58,Regular
6667,2015-10-06 18:00:00,11.63,6:51 PM,18.9,16.7,87.0,1014.0,11.3,SSE,5.6,-,0.01,Rain,Light Rain,160,2015-10-07 01:51:00<br />,2015-10-06 18:51:00,2,18,35,Regular
6668,2015-10-06 19:00:00,10.73,7:51 PM,19.4,16.1,81.0,1013.9,16.1,Calm,Calm,-,0.02,,Overcast,0,2015-10-07 02:51:00<br />,2015-10-06 19:51:00,2,19,69,Regular
6669,2015-10-06 20:00:00,10.21,8:51 PM,18.9,15.6,81.0,1014.0,16.1,West,11.1,-,0.0,,Scattered Clouds,280,2015-10-07 03:51:00<br />,2015-10-06 20:51:00,2,20,86,Regular
6670,2015-10-06 21:00:00,10.74,9:51 PM,18.9,15.6,81.0,1014.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-07 04:51:00<br />,2015-10-06 21:51:00,2,21,12,Regular
6671,2015-10-06 22:00:00,9.94,10:51 PM,18.9,16.1,84.0,1014.5,16.1,North,11.1,-,0.0,Rain,Light Rain,10,2015-10-07 05:51:00<br />,2015-10-06 22:51:00,2,22,65,Regular
6672,2015-10-06 23:00:00,10.37,11:51 PM,18.9,15.0,78.0,1014.1,16.1,Calm,Calm,-,0.0,,Overcast,0,2015-10-07 06:51:00<br />,2015-10-06 23:51:00,2,23,84,Regular
6673,2015-10-07 00:00:00,8.57,12:51 AM,19.4,14.4,73.0,1014.0,16.1,NW,5.6,-,,,Mostly Cloudy,310,2015-10-07 07:51:00<br />,2015-10-07 00:51:00,3,0,39,Regular
6674,2015-10-07 01:00:00,4.79,1:51 AM,18.3,16.1,87.0,1014.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 08:51:00<br />,2015-10-07 01:51:00,3,1,48,Regular
6675,2015-10-07 02:00:00,4.77,2:51 AM,18.3,16.1,87.0,1014.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 09:51:00<br />,2015-10-07 02:51:00,3,2,68,Regular
6676,2015-10-07 03:00:00,4.0,3:51 AM,18.3,16.1,87.0,1014.0,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 10:51:00<br />,2015-10-07 03:51:00,3,3,93,Regular
6677,2015-10-07 04:00:00,4.09,4:51 AM,17.8,15.6,87.0,1014.3,16.1,NW,5.6,-,,,Scattered Clouds,320,2015-10-07 11:51:00<br />,2015-10-07 04:51:00,3,4,68,Regular
6678,2015-10-07 05:00:00,4.0,5:51 AM,18.3,15.6,84.0,1015.0,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-07 12:51:00<br />,2015-10-07 05:51:00,3,5,42,Regular
6679,2015-10-07 06:00:00,3.95,6:51 AM,17.8,15.6,87.0,1015.7,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 13:51:00<br />,2015-10-07 06:51:00,3,6,80,Regular
6680,2015-10-07 07:00:00,4.16,7:51 AM,19.4,15.6,79.0,1016.3,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 14:51:00<br />,2015-10-07 07:51:00,3,7,23,Regular
6681,2015-10-07 08:00:00,4.01,8:51 AM,20.6,15.6,73.0,1016.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-07 15:51:00<br />,2015-10-07 08:51:00,3,8,48,Regular
6682,2015-10-07 09:00:00,5.44,9:51 AM,22.2,13.9,59.0,1016.2,16.1,East,7.4,-,,,Scattered Clouds,100,2015-10-07 16:51:00<br />,2015-10-07 09:51:00,3,9,61,Regular
6683,2015-10-07 10:00:00,4.71,10:51 AM,23.9,13.9,53.0,1015.9,16.1,NE,11.1,-,,,Scattered Clouds,40,2015-10-07 17:51:00<br />,2015-10-07 10:51:00,3,10,52,Regular
6684,2015-10-07 11:00:00,4.13,11:51 AM,24.4,13.3,50.0,1015.7,16.1,NE,9.3,-,,,Mostly Cloudy,50,2015-10-07 18:51:00<br />,2015-10-07 11:51:00,3,11,9,Regular
6685,2015-10-07 12:00:00,4.2,12:51 PM,25.6,12.8,45.0,1014.5,16.1,Variable,5.6,-,,,Scattered Clouds,0,2015-10-07 19:51:00<br />,2015-10-07 12:51:00,3,12,10,Regular
6686,2015-10-07 13:00:00,4.42,1:51 PM,26.7,12.2,40.0,1013.7,16.1,NE,7.4,-,,,Scattered Clouds,50,2015-10-07 20:51:00<br />,2015-10-07 13:51:00,3,13,55,Regular
6687,2015-10-07 14:00:00,5.93,2:51 PM,27.2,11.7,38.0,1012.9,16.1,Variable,5.6,-,,,Scattered Clouds,0,2015-10-07 21:51:00<br />,2015-10-07 14:51:00,3,14,95,Regular
6688,2015-10-07 15:00:00,7.56,3:51 PM,27.8,12.2,38.0,1012.6,16.1,West,14.8,-,,,Scattered Clouds,280,2015-10-07 22:51:00<br />,2015-10-07 15:51:00,3,15,68,Regular
6689,2015-10-07 16:00:00,9.35,4:51 PM,27.2,12.2,39.0,1012.6,16.1,SW,13.0,-,,,Scattered Clouds,230,2015-10-07 23:51:00<br />,2015-10-07 16:51:00,3,16,2,Regular
6690,2015-10-07 17:00:00,9.12,5:51 PM,26.7,12.2,40.0,1012.9,16.1,WSW,11.1,-,,,Scattered Clouds,240,2015-10-08 00:51:00<br />,2015-10-07 17:51:00,3,17,9,Regular
6691,2015-10-07 18:00:00,10.48,6:51 PM,26.1,12.2,42.0,1013.4,16.1,SSW,5.6,-,,,Mostly Cloudy,210,2015-10-08 01:51:00<br />,2015-10-07 18:51:00,3,18,36,Regular
6692,2015-10-07 19:00:00,11.76,7:51 PM,26.1,11.1,39.0,1013.4,16.1,WNW,11.1,-,,,Partly Cloudy,290,2015-10-08 02:51:00<br />,2015-10-07 19:51:00,3,19,78,Regular
6693,2015-10-07 20:00:00,9.86,8:51 PM,26.1,11.7,40.0,1013.9,16.1,WNW,9.3,-,,,Partly Cloudy,290,2015-10-08 03:51:00<br />,2015-10-07 20:51:00,3,20,93,Regular
6694,2015-10-07 21:00:00,11.43,9:51 PM,25.0,12.2,45.0,1013.7,16.1,NW,7.4,-,,,Partly Cloudy,320,2015-10-08 04:51:00<br />,2015-10-07 21:51:00,3,21,83,Regular
6695,2015-10-07 22:00:00,12.97,10:51 PM,25.0,12.2,45.0,1013.5,16.1,North,7.4,-,,,Mostly Cloudy,360,2015-10-08 05:51:00<br />,2015-10-07 22:51:00,3,22,67,Regular
6696,2015-10-07 23:00:00,14.52,11:51 PM,23.9,12.2,48.0,1013.2,16.1,West,7.4,-,,,Scattered Clouds,270,2015-10-08 06:51:00<br />,2015-10-07 23:51:00,3,23,43,Regular
6697,2015-10-08 00:00:00,9.58,12:51 AM,22.2,13.9,59.0,1013.0,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-08 07:51:00<br />,2015-10-08 00:51:00,4,0,17,Regular
6698,2015-10-08 01:00:00,6.71,1:51 AM,21.7,14.4,63.0,1013.0,16.1,East,7.4,-,,,Clear,90,2015-10-08 08:51:00<br />,2015-10-08 01:51:00,4,1,48,Regular
6699,2015-10-08 02:00:00,6.32,2:51 AM,21.1,14.4,65.0,1012.9,16.1,East,5.6,-,,,Clear,90,2015-10-08 09:51:00<br />,2015-10-08 02:51:00,4,2,23,Regular
6700,2015-10-08 03:00:00,9.74,3:51 AM,20.6,14.4,68.0,1012.9,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-08 10:51:00<br />,2015-10-08 03:51:00,4,3,45,Regular
6701,2015-10-08 04:00:00,6.09,4:51 AM,20.0,14.4,70.0,1013.0,16.1,SE,9.3,-,,,Clear,130,2015-10-08 11:51:00<br />,2015-10-08 04:51:00,4,4,21,Regular
6702,2015-10-08 05:00:00,5.2,5:51 AM,19.4,14.4,73.0,1013.3,16.1,ESE,7.4,-,,,Partly Cloudy,120,2015-10-08 12:51:00<br />,2015-10-08 05:51:00,4,5,73,Regular
6703,2015-10-08 06:00:00,5.05,6:51 AM,19.4,14.4,73.0,1013.9,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-08 13:51:00<br />,2015-10-08 06:51:00,4,6,85,Regular
6704,2015-10-08 07:00:00,5.07,7:51 AM,20.6,14.4,68.0,1014.1,16.1,East,9.3,-,,,Partly Cloudy,100,2015-10-08 14:51:00<br />,2015-10-08 07:51:00,4,7,32,Regular
6705,2015-10-08 08:00:00,5.12,8:51 AM,22.8,13.9,57.0,1014.3,16.1,East,5.6,-,,,Partly Cloudy,80,2015-10-08 15:51:00<br />,2015-10-08 08:51:00,4,8,19,Regular
6706,2015-10-08 09:00:00,5.05,9:51 AM,25.0,12.8,47.0,1014.3,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-08 16:51:00<br />,2015-10-08 09:51:00,4,9,60,Regular
6707,2015-10-08 10:00:00,4.98,10:51 AM,26.7,12.2,40.0,1013.8,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-08 17:51:00<br />,2015-10-08 10:51:00,4,10,4,Regular
6708,2015-10-08 11:00:00,5.09,11:51 AM,27.8,11.1,35.0,1013.1,16.1,NW,5.6,-,,,Partly Cloudy,310,2015-10-08 18:51:00<br />,2015-10-08 11:51:00,4,11,55,Regular
6709,2015-10-08 12:00:00,5.05,12:51 PM,30.6,10.6,29.0,1012.0,16.1,Variable,5.6,-,,,Scattered Clouds,0,2015-10-08 19:51:00<br />,2015-10-08 12:51:00,4,12,38,Regular
6710,2015-10-08 13:00:00,6.15,1:51 PM,31.7,10.6,27.0,1011.1,16.1,SW,9.3,-,,,Scattered Clouds,230,2015-10-08 20:51:00<br />,2015-10-08 13:51:00,4,13,51,Regular
6711,2015-10-08 14:00:00,9.75,2:51 PM,32.8,9.4,23.0,1010.1,16.1,South,11.1,-,,,Scattered Clouds,170,2015-10-08 21:51:00<br />,2015-10-08 14:51:00,4,14,33,Regular
6712,2015-10-08 15:00:00,6.96,3:51 PM,33.3,9.4,23.0,1009.4,16.1,SW,9.3,-,,,Scattered Clouds,230,2015-10-08 22:51:00<br />,2015-10-08 15:51:00,4,15,70,Regular
6713,2015-10-08 16:00:00,9.83,4:51 PM,32.8,8.9,23.0,1009.2,16.1,South,9.3,-,,,Scattered Clouds,170,2015-10-08 23:51:00<br />,2015-10-08 16:51:00,4,16,71,Regular
6714,2015-10-08 17:00:00,10.08,5:51 PM,31.7,9.4,25.0,1009.5,16.1,SSW,7.4,-,,,Partly Cloudy,200,2015-10-09 00:51:00<br />,2015-10-08 17:51:00,4,17,98,Regular
6715,2015-10-08 18:00:00,12.04,6:51 PM,30.0,10.6,30.0,1010.2,16.1,WSW,9.3,-,,,Partly Cloudy,240,2015-10-09 01:51:00<br />,2015-10-08 18:51:00,4,18,20,Regular
6716,2015-10-08 19:00:00,13.11,7:51 PM,29.4,11.1,32.0,1010.9,16.1,West,5.6,-,,,Partly Cloudy,260,2015-10-09 02:51:00<br />,2015-10-08 19:51:00,4,19,96,Regular
6717,2015-10-08 20:00:00,13.09,8:51 PM,28.3,11.7,36.0,1011.3,16.1,Calm,Calm,-,,,Clear,0,2015-10-09 03:51:00<br />,2015-10-08 20:51:00,4,20,83,Regular
6718,2015-10-08 21:00:00,14.55,9:51 PM,27.2,12.2,39.0,1011.4,16.1,East,9.3,-,,,Partly Cloudy,90,2015-10-09 04:51:00<br />,2015-10-08 21:51:00,4,21,5,Regular
6719,2015-10-08 22:00:00,13.87,10:51 PM,26.7,12.2,40.0,1011.6,16.1,East,11.1,-,,,Partly Cloudy,80,2015-10-09 05:51:00<br />,2015-10-08 22:51:00,4,22,94,Regular
6720,2015-10-08 23:00:00,12.7,11:51 PM,26.1,11.1,39.0,1011.5,16.1,East,7.4,-,,,Scattered Clouds,90,2015-10-09 06:51:00<br />,2015-10-08 23:51:00,4,23,43,Regular
6721,2015-10-09 00:00:00,12.53,12:51 AM,25.0,12.2,45.0,1011.8,16.1,East,11.1,-,,,Scattered Clouds,80,2015-10-09 07:51:00<br />,2015-10-09 00:51:00,5,0,71,Regular
6722,2015-10-09 01:00:00,8.6,1:51 AM,24.4,12.8,48.0,1011.6,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-10-09 08:51:00<br />,2015-10-09 01:51:00,5,1,4,Regular
6723,2015-10-09 02:00:00,6.09,2:51 AM,23.9,13.3,51.0,1011.8,16.1,ESE,11.1,-,,,Scattered Clouds,110,2015-10-09 09:51:00<br />,2015-10-09 02:51:00,5,2,39,Regular
6724,2015-10-09 03:00:00,6.69,3:51 AM,23.9,13.3,51.0,1011.9,16.1,SE,9.3,-,,,Scattered Clouds,140,2015-10-09 10:51:00<br />,2015-10-09 03:51:00,5,3,82,Regular
6725,2015-10-09 04:00:00,6.27,4:51 AM,24.4,13.3,50.0,1012.4,16.1,ENE,9.3,-,,,Mostly Cloudy,60,2015-10-09 11:51:00<br />,2015-10-09 04:51:00,5,4,93,Regular
6726,2015-10-09 05:00:00,6.07,5:51 AM,23.3,13.3,53.0,1013.5,16.1,ESE,11.1,-,,,Partly Cloudy,110,2015-10-09 12:51:00<br />,2015-10-09 05:51:00,5,5,93,Regular
6727,2015-10-09 06:00:00,5.03,6:51 AM,23.9,12.8,50.0,1014.4,16.1,East,9.3,-,,,Partly Cloudy,100,2015-10-09 13:51:00<br />,2015-10-09 06:51:00,5,6,95,Regular
6728,2015-10-09 07:00:00,5.82,7:51 AM,26.1,12.8,44.0,1015.1,16.1,ESE,9.3,-,,,Partly Cloudy,110,2015-10-09 14:51:00<br />,2015-10-09 07:51:00,5,7,54,Regular
6729,2015-10-09 08:00:00,5.09,8:51 AM,28.3,11.7,36.0,1015.5,16.1,East,11.1,-,,,Partly Cloudy,100,2015-10-09 15:51:00<br />,2015-10-09 08:51:00,5,8,93,Regular
6730,2015-10-09 09:00:00,11.19,9:51 AM,29.4,11.1,32.0,1015.8,16.1,Variable,9.3,-,,,Partly Cloudy,0,2015-10-09 16:51:00<br />,2015-10-09 09:51:00,5,9,22,Regular
6731,2015-10-09 10:00:00,7.92,10:51 AM,30.6,10.6,29.0,1015.5,16.1,East,11.1,-,,,Partly Cloudy,80,2015-10-09 17:51:00<br />,2015-10-09 10:51:00,5,10,29,Regular
6732,2015-10-09 11:00:00,4.96,11:51 AM,31.7,10.0,26.0,1014.8,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-10-09 18:51:00<br />,2015-10-09 11:51:00,5,11,93,Regular
6733,2015-10-09 12:00:00,5.01,12:51 PM,33.9,9.4,22.0,1013.9,16.1,ESE,24.1,31.5,,,Partly Cloudy,110,2015-10-09 19:51:00<br />,2015-10-09 12:51:00,5,12,78,Regular
6734,2015-10-09 13:00:00,4.94,1:51 PM,34.4,9.4,21.0,1013.3,16.1,East,20.4,33.3,,,Partly Cloudy,100,2015-10-09 20:51:00<br />,2015-10-09 13:51:00,5,13,58,Regular
6735,2015-10-09 14:00:00,10.56,2:51 PM,34.4,8.9,21.0,1013.2,16.1,East,25.9,44.4,,,Partly Cloudy,100,2015-10-09 21:51:00<br />,2015-10-09 14:51:00,5,14,90,Regular
6736,2015-10-09 15:00:00,9.38,3:51 PM,35.0,8.9,20.0,1012.8,16.1,SE,13.0,33.3,,,Partly Cloudy,130,2015-10-09 22:51:00<br />,2015-10-09 15:51:00,5,15,81,Regular
6737,2015-10-09 16:00:00,11.04,4:51 PM,33.9,8.3,20.0,1012.3,16.1,East,18.5,-,,,Partly Cloudy,100,2015-10-09 23:51:00<br />,2015-10-09 16:51:00,5,16,27,Regular
6738,2015-10-09 17:00:00,12.98,5:51 PM,33.3,8.3,21.0,1012.4,16.1,ESE,16.7,-,,,Partly Cloudy,110,2015-10-10 00:51:00<br />,2015-10-09 17:51:00,5,17,70,Regular
6739,2015-10-09 18:00:00,12.47,6:51 PM,32.2,8.3,23.0,1013.3,16.1,SE,16.7,-,,,Partly Cloudy,130,2015-10-10 01:51:00<br />,2015-10-09 18:51:00,5,18,26,Regular
6740,2015-10-09 19:00:00,16.21,7:51 PM,31.1,8.3,24.0,1013.8,16.1,ESE,11.1,-,,,Partly Cloudy,110,2015-10-10 02:51:00<br />,2015-10-09 19:51:00,5,19,55,Regular
6741,2015-10-09 20:00:00,17.91,8:51 PM,30.0,9.4,28.0,1013.9,16.1,ESE,9.3,-,,,Partly Cloudy,110,2015-10-10 03:51:00<br />,2015-10-09 20:51:00,5,20,47,Regular
6742,2015-10-09 21:00:00,16.5,9:51 PM,29.4,8.9,28.0,1014.3,16.1,ESE,9.3,-,,,Partly Cloudy,120,2015-10-10 04:51:00<br />,2015-10-09 21:51:00,5,21,41,Regular
6743,2015-10-09 22:00:00,14.0,10:51 PM,28.3,9.4,31.0,1014.5,16.1,East,13.0,-,,,Partly Cloudy,80,2015-10-10 05:51:00<br />,2015-10-09 22:51:00,5,22,18,Regular
6744,2015-10-09 23:00:00,13.77,11:51 PM,27.8,9.4,31.0,1014.4,16.1,East,5.6,-,,,Partly Cloudy,80,2015-10-10 06:51:00<br />,2015-10-09 23:51:00,5,23,9,Regular
6745,2015-10-10 00:00:00,9.83,12:51 AM,27.2,10.0,34.0,1014.8,16.1,East,11.1,-,,,Clear,80,2015-10-10 07:51:00<br />,2015-10-10 00:51:00,6,0,57,Break
6746,2015-10-10 01:00:00,8.31,1:51 AM,26.1,10.6,38.0,1014.9,16.1,East,11.1,-,,,Clear,80,2015-10-10 08:51:00<br />,2015-10-10 01:51:00,6,1,11,Break
6747,2015-10-10 02:00:00,6.73,2:51 AM,25.0,11.1,42.0,1014.9,16.1,East,7.4,-,,,Clear,90,2015-10-10 09:51:00<br />,2015-10-10 02:51:00,6,2,10,Break
6748,2015-10-10 03:00:00,17.07,3:51 AM,25.0,11.1,42.0,1014.8,16.1,ENE,5.6,-,,,Clear,60,2015-10-10 10:51:00<br />,2015-10-10 03:51:00,6,3,4,Break
6749,2015-10-10 04:00:00,9.12,4:51 AM,25.6,11.1,40.0,1015.0,16.1,ENE,11.1,-,,,Clear,60,2015-10-10 11:51:00<br />,2015-10-10 04:51:00,6,4,27,Break
6750,2015-10-10 05:00:00,5.32,5:51 AM,23.9,12.2,48.0,1015.6,16.1,ESE,5.6,-,,,Scattered Clouds,120,2015-10-10 12:51:00<br />,2015-10-10 05:51:00,6,5,30,Break
6751,2015-10-10 06:00:00,6.27,6:51 AM,23.9,12.2,48.0,1016.0,16.1,Variable,5.6,-,,,Scattered Clouds,0,2015-10-10 13:51:00<br />,2015-10-10 06:51:00,6,6,14,Break
6752,2015-10-10 07:00:00,6.1,7:51 AM,27.8,12.8,39.0,1016.6,16.1,East,16.7,-,,,Mostly Cloudy,80,2015-10-10 14:51:00<br />,2015-10-10 07:51:00,6,7,99,Break
6753,2015-10-10 08:00:00,5.32,8:51 AM,28.3,12.2,37.0,1017.2,16.1,East,20.4,-,,,Mostly Cloudy,80,2015-10-10 15:51:00<br />,2015-10-10 08:51:00,6,8,4,Break
6754,2015-10-10 09:00:00,5.19,9:51 AM,30.6,11.7,31.0,1016.8,16.1,East,20.4,-,,,Mostly Cloudy,90,2015-10-10 16:51:00<br />,2015-10-10 09:51:00,6,9,36,Break
6755,2015-10-10 10:00:00,5.2,10:51 AM,30.6,11.7,31.0,1016.7,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-10-10 17:51:00<br />,2015-10-10 10:51:00,6,10,83,Break
6756,2015-10-10 11:00:00,5.34,11:51 AM,31.1,12.2,31.0,1016.2,16.1,Variable,9.3,-,,,Mostly Cloudy,0,2015-10-10 18:51:00<br />,2015-10-10 11:51:00,6,11,42,Break
6757,2015-10-10 12:00:00,5.17,12:51 PM,31.7,11.7,29.0,1014.9,16.1,ESE,11.1,-,,,Mostly Cloudy,120,2015-10-10 19:51:00<br />,2015-10-10 12:51:00,6,12,85,Break
6758,2015-10-10 13:00:00,7.77,1:51 PM,33.3,11.1,26.0,1013.9,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-10-10 20:51:00<br />,2015-10-10 13:51:00,6,13,69,Break
6759,2015-10-10 14:00:00,6.64,2:51 PM,33.9,11.1,25.0,1012.9,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-10 21:51:00<br />,2015-10-10 14:51:00,6,14,57,Break
6760,2015-10-10 15:00:00,6.92,3:51 PM,33.9,10.6,24.0,1012.5,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-10-10 22:51:00<br />,2015-10-10 15:51:00,6,15,88,Break
6761,2015-10-10 16:00:00,7.55,4:51 PM,33.9,10.6,24.0,1012.3,16.1,ESE,5.6,-,,,Mostly Cloudy,120,2015-10-10 23:51:00<br />,2015-10-10 16:51:00,6,16,65,Break
6762,2015-10-10 17:00:00,7.85,5:51 PM,33.3,11.1,26.0,1012.3,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-11 00:51:00<br />,2015-10-10 17:51:00,6,17,44,Break
6763,2015-10-10 18:00:00,8.5,6:51 PM,32.8,11.1,26.0,1012.6,16.1,West,5.6,-,,,Mostly Cloudy,260,2015-10-11 01:51:00<br />,2015-10-10 18:51:00,6,18,50,Break
6764,2015-10-10 19:00:00,10.08,7:51 PM,31.7,11.7,29.0,1012.6,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-10-11 02:51:00<br />,2015-10-10 19:51:00,6,19,47,Break
