,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour
6997,2015-10-25 20:00:00,38.625,Clear,2015-10-26 00:56:00<br />,1.1,,-,93.0,,1027.0,2.2,8:56 PM,,16.1,Calm,Calm,0,2015-10-25 20:56:00,7,20
6998,2015-10-25 21:00:00,38.55000305,Clear,2015-10-26 01:56:00<br />,1.1,,-,100.0,,1027.8,1.1,9:56 PM,,16.1,Calm,Calm,0,2015-10-25 21:56:00,7,21
6999,2015-10-25 22:00:00,48.65000153,Clear,2015-10-26 02:56:00<br />,0.0,,-,100.0,,1028.1,0.0,10:56 PM,,16.1,Calm,Calm,0,2015-10-25 22:56:00,7,22
7000,2015-10-25 23:00:00,51.15000153,Clear,2015-10-26 03:56:00<br />,2.7,,-,96.0,,1027.7,3.3,11:56 PM,,16.1,NNW,9.3,340,2015-10-25 23:56:00,7,23
7001,2015-10-26 00:00:00,49.59999847,Clear,2015-10-26 04:56:00<br />,1.6,,-,93.0,,1028.5,2.7,12:56 AM,,16.1,NNW,5.6,330,2015-10-26 00:56:00,1,0
7002,2015-10-26 01:00:00,46.72499847,Clear,2015-10-26 05:56:00<br />,0.0,,-,96.0,,1029.0,0.5,1:56 AM,,16.1,North,5.6,350,2015-10-26 01:56:00,1,1
7003,2015-10-26 02:00:00,46.0,Clear,2015-10-26 06:56:00<br />,0.5,,-,96.0,,1029.3,1.1,2:56 AM,,16.1,Calm,Calm,0,2015-10-26 02:56:00,1,2
7004,2015-10-26 03:00:00,45.20000076,Clear,2015-10-26 07:56:00<br />,0.0,,-,100.0,,1029.8,0.0,3:56 AM,,16.1,Calm,Calm,0,2015-10-26 03:56:00,1,3
7005,2015-10-26 04:00:00,44.625,Clear,2015-10-26 08:56:00<br />,-1.6,,-,100.0,,1030.4,-1.6,4:56 AM,,16.1,Calm,Calm,0,2015-10-26 04:56:00,1,4
7006,2015-10-26 05:00:00,47.07500076,Clear,2015-10-26 09:56:00<br />,-1.6,,-,100.0,,1031.3,-1.6,5:56 AM,,16.1,Calm,Calm,0,2015-10-26 05:56:00,1,5
7007,2015-10-26 06:00:00,47.625,Clear,2015-10-26 10:27:00<br />,-2.0,,-,100.0,,1030.7,-2.0,6:27 AM,,16.1,Calm,Calm,0,2015-10-26 06:27:00,1,6
7008,2015-10-26 07:00:00,45.5,Clear,2015-10-26 11:56:00<br />,-1.1,,-,100.0,,1032.9,-1.1,7:56 AM,,16.1,North,7.4,10,2015-10-26 07:56:00,1,7
7009,2015-10-26 08:00:00,45.57499695,Clear,2015-10-26 12:56:00<br />,0.5,,-,92.0,,1033.4,1.6,8:56 AM,,16.1,NNE,7.4,30,2015-10-26 08:56:00,1,8
7010,2015-10-26 09:00:00,47.97499847,Clear,2015-10-26 13:56:00<br />,-0.5,,-,71.0,,1034.1,4.4,9:56 AM,,16.1,North,5.6,360,2015-10-26 09:56:00,1,9
7011,2015-10-26 10:00:00,47.125,Partly Cloudy,2015-10-26 14:56:00<br />,-1.1,,-,63.0,,1034.2,5.5,10:56 AM,,16.1,North,9.3,360,2015-10-26 10:56:00,1,10
7012,2015-10-26 11:00:00,51.52500153,Clear,2015-10-26 15:56:00<br />,-1.1,,-,56.0,,1033.8,7.2,11:56 AM,,16.1,NNW,9.3,330,2015-10-26 11:56:00,1,11
7013,2015-10-26 12:00:00,45.42499924,Clear,2015-10-26 16:56:00<br />,-0.5,,-,54.0,,1033.4,8.3,12:56 PM,,16.1,Variable,9.3,0,2015-10-26 12:56:00,1,12
7014,2015-10-26 13:00:00,46.84999847,Clear,2015-10-26 17:56:00<br />,-1.1,,-,52.0,,1033.1,8.3,1:56 PM,,16.1,NW,14.8,310,2015-10-26 13:56:00,1,13
7015,2015-10-26 14:00:00,51.67499924,Clear,2015-10-26 18:56:00<br />,-1.1,,-,50.0,,1032.6,8.8,2:56 PM,,16.1,NW,14.8,310,2015-10-26 14:56:00,1,14
7016,2015-10-26 15:00:00,52.67499924,Clear,2015-10-26 19:56:00<br />,-0.5,,-,54.0,,1032.6,8.3,3:56 PM,,16.1,WNW,13.0,300,2015-10-26 15:56:00,1,15
7017,2015-10-26 16:00:00,52.92499924,Clear,2015-10-26 20:56:00<br />,-0.5,,-,58.0,,1032.8,7.2,4:56 PM,,16.1,NW,14.8,310,2015-10-26 16:56:00,1,16
7018,2015-10-26 17:00:00,56.125,Clear,2015-10-26 21:56:00<br />,-0.5,,-,68.0,,1032.9,5.0,5:56 PM,,16.1,NNW,5.6,330,2015-10-26 17:56:00,1,17
7019,2015-10-26 18:00:00,55.54999924,Clear,2015-10-26 22:56:00<br />,-0.5,,-,89.0,,1033.5,1.1,6:56 PM,,16.1,Calm,Calm,0,2015-10-26 18:56:00,1,18
7020,2015-10-26 19:00:00,54.125,Clear,2015-10-26 23:56:00<br />,-1.1,,-,92.0,,1034.1,0.0,7:56 PM,,16.1,Calm,Calm,0,2015-10-26 19:56:00,1,19
7021,2015-10-26 20:00:00,56.04999924,Clear,2015-10-27 00:56:00<br />,-1.6,,-,96.0,,1034.0,-1.1,8:56 PM,,16.1,Calm,Calm,0,2015-10-26 20:56:00,1,20
7022,2015-10-26 21:00:00,48.875,Clear,2015-10-27 01:56:00<br />,-1.6,,-,96.0,,1034.3,-1.1,9:56 PM,,16.1,ESE,7.4,110,2015-10-26 21:56:00,1,21
7023,2015-10-26 22:00:00,50.0,Clear,2015-10-27 02:56:00<br />,-2.2,,-,88.0,,1034.9,-0.5,10:56 PM,,16.1,East,9.3,80,2015-10-26 22:56:00,1,22
7024,2015-10-26 23:00:00,50.90000153,Clear,2015-10-27 03:56:00<br />,-2.2,,-,88.0,,1034.4,-0.5,11:56 PM,,16.1,East,5.6,90,2015-10-26 23:56:00,1,23
7025,2015-10-27 00:00:00,52.92499924,Clear,2015-10-27 04:56:00<br />,-2.2,,-,92.0,,1034.1,-1.1,12:56 AM,,16.1,East,5.6,90,2015-10-27 00:56:00,2,0
7026,2015-10-27 01:00:00,47.90000153,Clear,2015-10-27 05:56:00<br />,-2.7,,-,92.0,,1034.0,-1.6,1:56 AM,,16.1,East,9.3,90,2015-10-27 01:56:00,2,1
7027,2015-10-27 02:00:00,47.70000076,Clear,2015-10-27 06:56:00<br />,-2.7,,-,92.0,,1033.7,-1.6,2:56 AM,,16.1,East,5.6,90,2015-10-27 02:56:00,2,2
7028,2015-10-27 03:00:00,46.47499847,Clear,2015-10-27 07:56:00<br />,-3.3,,-,88.0,,1033.4,-1.6,3:56 AM,,16.1,East,9.3,80,2015-10-27 03:56:00,2,3
7029,2015-10-27 04:00:00,47.34999847,Clear,2015-10-27 08:56:00<br />,-3.3,,-,85.0,,1033.5,-1.1,4:56 AM,,16.1,East,5.6,90,2015-10-27 04:56:00,2,4
7030,2015-10-27 05:00:00,48.625,Clear,2015-10-27 09:56:00<br />,-3.3,,-,85.0,,1033.9,-1.1,5:56 AM,,16.1,Calm,Calm,0,2015-10-27 05:56:00,2,5
7031,2015-10-27 06:00:00,48.27500153,Clear,2015-10-27 10:24:00<br />,-3.0,,-,86.0,,1032.4,-1.0,6:24 AM,,16.1,East,7.4,100,2015-10-27 06:24:00,2,6
7032,2015-10-27 07:00:00,47.69999695,Clear,2015-10-27 11:56:00<br />,-2.7,,-,85.0,,1034.6,-0.5,7:56 AM,,16.1,East,9.3,100,2015-10-27 07:56:00,2,7
7033,2015-10-27 08:00:00,47.40000153,Clear,2015-10-27 12:56:00<br />,-2.2,,-,82.0,,1035.4,0.5,8:56 AM,,16.1,East,7.4,80,2015-10-27 08:56:00,2,8
7034,2015-10-27 09:00:00,48.75,Clear,2015-10-27 13:56:00<br />,-0.5,,-,80.0,,1035.7,2.7,9:56 AM,,16.1,East,5.6,100,2015-10-27 09:56:00,2,9
7035,2015-10-27 10:00:00,51.5,Clear,2015-10-27 14:56:00<br />,0.0,,-,63.0,,1035.5,6.6,10:56 AM,,16.1,Variable,5.6,0,2015-10-27 10:56:00,2,10
7036,2015-10-27 11:00:00,49.875,Clear,2015-10-27 15:56:00<br />,0.5,,-,48.0,,1035.2,11.1,11:56 AM,,16.1,South,9.3,180,2015-10-27 11:56:00,2,11
7037,2015-10-27 12:00:00,41.0,Clear,2015-10-27 16:56:00<br />,0.0,,-,42.0,,1034.3,12.7,12:56 PM,,16.1,South,9.3,190,2015-10-27 12:56:00,2,12
7038,2015-10-27 13:00:00,44.04999924,Clear,2015-10-27 17:56:00<br />,-0.5,,25.9,38.0,,1033.1,13.8,1:56 PM,,16.1,South,18.5,190,2015-10-27 13:56:00,2,13
7039,2015-10-27 14:00:00,49.65000153,Clear,2015-10-27 18:56:00<br />,0.0,,-,40.0,,1032.2,13.3,2:56 PM,,16.1,South,11.1,190,2015-10-27 14:56:00,2,14
7040,2015-10-27 15:00:00,50.17499924,Clear,2015-10-27 19:56:00<br />,0.0,,-,42.0,,1031.7,12.7,3:56 PM,,16.1,South,11.1,190,2015-10-27 15:56:00,2,15
7041,2015-10-27 16:00:00,62.40000153,Clear,2015-10-27 20:56:00<br />,-1.1,,-,45.0,,1031.3,10.5,4:56 PM,,16.1,SSE,9.3,150,2015-10-27 16:56:00,2,16
7042,2015-10-27 17:00:00,49.47499847,Clear,2015-10-27 21:56:00<br />,0.0,,-,52.0,,1031.0,9.4,5:56 PM,,16.1,East,7.4,100,2015-10-27 17:56:00,2,17
7043,2015-10-27 18:00:00,54.34999847,Clear,2015-10-27 22:56:00<br />,0.0,,-,73.0,,1031.2,4.4,6:56 PM,,16.1,SE,7.4,130,2015-10-27 18:56:00,2,18
7044,2015-10-27 19:00:00,52.625,Clear,2015-10-27 23:56:00<br />,0.0,,-,65.0,,1031.2,6.1,7:56 PM,,16.1,ESE,9.3,110,2015-10-27 19:56:00,2,19
7045,2015-10-27 20:00:00,51.15000153,Clear,2015-10-28 00:56:00<br />,0.5,,-,65.0,,1031.0,6.6,8:56 PM,,16.1,SE,5.6,130,2015-10-27 20:56:00,2,20
7046,2015-10-27 21:00:00,44.42499924,Clear,2015-10-28 01:56:00<br />,1.1,,-,65.0,,1030.6,7.2,9:56 PM,,16.1,ESE,11.1,120,2015-10-27 21:56:00,2,21
7047,2015-10-27 22:00:00,53.625,Clear,2015-10-28 02:56:00<br />,2.7,,-,71.0,,1030.5,7.7,10:56 PM,,16.1,SSE,22.2,160,2015-10-27 22:56:00,2,22
7048,2015-10-27 23:00:00,53.42499924,Clear,2015-10-28 03:56:00<br />,3.3,,25.9,71.0,,1030.3,8.3,11:56 PM,,16.1,SSE,11.1,150,2015-10-27 23:56:00,2,23
7049,2015-10-28 00:00:00,49.72499847,Clear,2015-10-28 04:56:00<br />,3.3,,27.8,71.0,,1029.4,8.3,12:56 AM,,16.1,SSE,20.4,150,2015-10-28 00:56:00,3,0
7050,2015-10-28 01:00:00,46.92499924,Clear,2015-10-28 05:56:00<br />,3.8,,27.8,73.0,,1028.7,8.3,1:56 AM,,16.1,SE,16.7,140,2015-10-28 01:56:00,3,1
7051,2015-10-28 02:00:00,47.09999847,Clear,2015-10-28 06:56:00<br />,3.8,,-,73.0,,1027.3,8.3,2:56 AM,,16.1,SE,16.7,140,2015-10-28 02:56:00,3,2
7052,2015-10-28 03:00:00,47.32500076,Clear,2015-10-28 07:56:00<br />,4.4,,-,77.0,,1025.6,8.3,3:56 AM,,16.1,SE,16.7,140,2015-10-28 03:56:00,3,3
7053,2015-10-28 04:00:00,46.52500153,Light Rain,2015-10-28 08:56:00<br />,3.8,Rain,-,73.0,0.0,1024.8,8.3,4:56 AM,,16.1,SE,14.8,140,2015-10-28 04:56:00,3,4
7054,2015-10-28 05:00:00,45.85000229,Light Rain,2015-10-28 09:56:00<br />,4.4,Rain,31.5,80.0,0.0,1024.3,7.7,5:56 AM,,16.1,SE,22.2,140,2015-10-28 05:56:00,3,5
7055,2015-10-28 06:00:00,46.32500076,Light Rain,2015-10-28 10:22:00<br />,5.0,Rain,27.8,81.0,0.0,1023.2,8.0,6:22 AM,,11.3,SE,20.4,140,2015-10-28 06:22:00,3,6
7056,2015-10-28 07:00:00,45.57500076,Light Rain,2015-10-28 11:56:00<br />,6.6,Rain,37.0,89.0,0.03,1021.6,8.3,7:56 AM,,9.7,SE,24.1,130,2015-10-28 07:56:00,3,7
7057,2015-10-28 08:00:00,46.54999924,Rain,2015-10-28 12:56:00<br />,7.2,Rain,33.3,93.0,0.08,1020.8,8.3,8:56 AM,,9.7,SE,22.2,140,2015-10-28 08:56:00,3,8
7058,2015-10-28 09:00:00,47.32500076,Light Rain,2015-10-28 13:56:00<br />,7.7,Rain,37.0,93.0,0.16,1018.6,8.8,9:56 AM,,9.7,SE,27.8,130,2015-10-28 09:56:00,3,9
7059,2015-10-28 10:00:00,49.47499847,Light Rain,2015-10-28 14:56:00<br />,8.3,Rain,48.2,93.0,0.07,1016.4,9.4,10:56 AM,,11.3,SE,29.6,140,2015-10-28 10:56:00,3,10
7060,2015-10-28 11:00:00,50.5,Light Rain,2015-10-28 15:56:00<br />,8.8,Rain,42.6,92.0,0.02,1015.2,10.0,11:56 AM,,16.1,SSE,27.8,150,2015-10-28 11:56:00,3,11
7061,2015-10-28 12:00:00,48.59999847,Light Rain,2015-10-28 16:56:00<br />,10.0,Rain,42.6,90.0,0.02,1013.4,11.6,12:56 PM,,16.1,SSE,31.5,160,2015-10-28 12:56:00,3,12
7062,2015-10-28 13:00:00,46.07500076,Overcast,2015-10-28 17:56:00<br />,10.5,,40.7,86.0,0.0,1011.6,12.7,1:56 PM,,16.1,SSE,27.8,150,2015-10-28 13:56:00,3,13
7063,2015-10-28 14:00:00,53.89999771,Light Rain,2015-10-28 18:56:00<br />,11.1,Rain,46.3,90.0,0.02,1009.9,12.7,2:56 PM,,12.9,SSE,31.5,150,2015-10-28 14:56:00,3,14
7064,2015-10-28 15:00:00,54.125,Light Rain,2015-10-28 19:56:00<br />,11.6,Rain,48.2,93.0,0.03,1008.8,12.7,3:56 PM,,4.8,SSE,24.1,150,2015-10-28 15:56:00,3,15
7065,2015-10-28 16:00:00,53.67499924,Light Rain,2015-10-28 20:56:00<br />,11.6,Rain,42.6,93.0,0.06,1007.1,12.7,4:56 PM,,16.1,SE,27.8,130,2015-10-28 16:56:00,3,16
7066,2015-10-28 17:00:00,50.34999847,Light Rain,2015-10-28 21:56:00<br />,11.6,Rain,35.2,93.0,0.0,1006.2,12.7,5:56 PM,,16.1,SE,24.1,140,2015-10-28 17:56:00,3,17
7067,2015-10-28 18:00:00,48.27500153,Light Rain,2015-10-28 22:56:00<br />,12.2,Rain,31.5,93.0,0.0,1005.3,13.3,6:56 PM,,12.9,ESE,22.2,120,2015-10-28 18:56:00,3,18
7068,2015-10-28 19:00:00,49.15000153,Overcast,2015-10-28 23:56:00<br />,12.7,,38.9,90.0,0.0,1004.4,14.4,7:56 PM,,16.1,SSE,22.2,150,2015-10-28 19:56:00,3,19
7069,2015-10-28 20:00:00,47.90000153,Mostly Cloudy,2015-10-29 00:56:00<br />,13.3,,37.0,90.0,,1002.4,15.0,8:56 PM,,16.1,SSE,24.1,150,2015-10-28 20:56:00,3,20
7070,2015-10-28 21:00:00,42.59999847,Mostly Cloudy,2015-10-29 01:56:00<br />,13.8,,38.9,90.0,,1000.6,15.5,9:56 PM,,16.1,SSE,24.1,150,2015-10-28 21:56:00,3,21
7071,2015-10-28 22:00:00,49.47499847,Mostly Cloudy,2015-10-29 02:03:00<br />,14.0,,33.3,88.0,,1000.6,16.0,10:03 PM,,16.1,SSE,24.1,150,2015-10-28 22:03:00,3,22
7072,2015-10-28 23:00:00,50.20000076,Overcast,2015-10-29 03:08:00<br />,14.0,,-,88.0,,999.9,16.0,11:08 PM,,16.1,South,13.0,170,2015-10-28 23:08:00,3,23
7073,2015-10-29 00:00:00,46.72499847,Rain,2015-10-29 04:15:00<br />,15.0,Rain,27.8,94.0,0.05,999.2,16.0,12:15 AM,,14.5,NW,11.1,320,2015-10-29 00:15:00,4,0
7074,2015-10-29 01:00:00,45.04999924,Light Rain,2015-10-29 05:56:00<br />,15.5,Rain,-,100.0,0.02,998.7,15.5,1:56 AM,,16.1,South,11.1,170,2015-10-29 01:56:00,4,1
7075,2015-10-29 02:00:00,42.09999847,Scattered Clouds,2015-10-29 06:56:00<br />,15.0,,-,97.0,0.0,999.0,15.5,2:56 AM,,16.1,South,9.3,190,2015-10-29 02:56:00,4,2
7076,2015-10-29 03:00:00,43.17499924,Partly Cloudy,2015-10-29 07:56:00<br />,14.4,,-,93.0,,998.9,15.5,3:56 AM,,16.1,South,11.1,190,2015-10-29 03:56:00,4,3
7077,2015-10-29 04:00:00,42.84999847,Clear,2015-10-29 08:56:00<br />,13.3,,-,90.0,,999.2,15.0,4:56 AM,,16.1,SW,9.3,230,2015-10-29 04:56:00,4,4
7078,2015-10-29 05:00:00,43.07500076,Mostly Cloudy,2015-10-29 09:56:00<br />,13.3,,-,93.0,,998.9,14.4,5:56 AM,,16.1,South,9.3,190,2015-10-29 05:56:00,4,5
7079,2015-10-29 06:00:00,42.5,Overcast,2015-10-29 10:22:00<br />,13.0,,-,94.0,,999.2,14.0,6:22 AM,,16.1,SSW,7.4,210,2015-10-29 06:22:00,4,6
7080,2015-10-29 07:00:00,42.42499924,Light Rain Showers,2015-10-29 11:56:00<br />,12.2,Rain,-,93.0,0.0,999.4,13.3,7:56 AM,,16.1,SW,7.4,220,2015-10-29 07:56:00,4,7
7081,2015-10-29 08:00:00,43.34999847,Mostly Cloudy,2015-10-29 12:56:00<br />,11.1,,-,84.0,0.0,999.5,13.8,8:56 AM,,16.1,South,13.0,180,2015-10-29 08:56:00,4,8
7082,2015-10-29 09:00:00,45.57500076,Overcast,2015-10-29 13:56:00<br />,10.0,,33.3,78.0,,1000.6,13.8,9:56 AM,,16.1,WSW,25.9,250,2015-10-29 09:56:00,4,9
7083,2015-10-29 10:00:00,45.875,Mostly Cloudy,2015-10-29 14:56:00<br />,5.5,,33.3,57.0,0.0,1000.8,13.8,10:56 AM,,16.1,WSW,25.9,250,2015-10-29 10:56:00,4,10
7084,2015-10-29 11:00:00,46.59999847,Partly Cloudy,2015-10-29 15:56:00<br />,-1.1,,50.0,37.0,,1001.7,13.3,11:56 AM,,16.1,West,42.6,270,2015-10-29 11:56:00,4,11
7085,2015-10-29 12:00:00,38.45000076,Scattered Clouds,2015-10-29 16:56:00<br />,-1.6,,48.2,36.0,,1001.8,13.3,12:56 PM,,16.1,West,35.2,270,2015-10-29 12:56:00,4,12
7086,2015-10-29 13:00:00,39.45000076,Scattered Clouds,2015-10-29 17:56:00<br />,-2.7,,48.2,32.0,,1001.3,13.8,1:56 PM,,16.1,WSW,35.2,240,2015-10-29 13:56:00,4,13
7087,2015-10-29 14:00:00,47.29999924,Scattered Clouds,2015-10-29 18:56:00<br />,-2.7,,42.6,32.0,,1001.3,13.8,2:56 PM,,16.1,West,33.3,260,2015-10-29 14:56:00,4,14
7088,2015-10-29 15:00:00,49.125,Scattered Clouds,2015-10-29 19:56:00<br />,-2.7,,38.9,34.0,,1001.4,12.7,3:56 PM,,16.1,West,22.2,260,2015-10-29 15:56:00,4,15
7089,2015-10-29 16:00:00,51.45000076,Mostly Cloudy,2015-10-29 20:56:00<br />,-2.2,,-,37.0,,1002.2,12.2,4:56 PM,,16.1,West,24.1,270,2015-10-29 16:56:00,4,16
7090,2015-10-29 17:00:00,58.45000076,Overcast,2015-10-29 21:56:00<br />,-1.6,,-,41.0,,1002.9,11.1,5:56 PM,,16.1,West,16.7,280,2015-10-29 17:56:00,4,17
7091,2015-10-29 18:00:00,57.22499847,Overcast,2015-10-29 22:56:00<br />,-1.6,,-,43.0,,1004.3,10.5,6:56 PM,,16.1,West,22.2,280,2015-10-29 18:56:00,4,18
7092,2015-10-29 19:00:00,51.34999847,Mostly Cloudy,2015-10-29 23:56:00<br />,-1.6,,35.2,46.0,,1005.3,9.4,7:56 PM,,16.1,West,20.4,260,2015-10-29 19:56:00,4,19
7093,2015-10-29 20:00:00,52.04999924,Overcast,2015-10-30 00:56:00<br />,-2.2,,-,44.0,,1006.2,9.4,8:56 PM,,16.1,West,24.1,270,2015-10-29 20:56:00,4,20
7094,2015-10-29 21:00:00,48.875,Mostly Cloudy,2015-10-30 01:56:00<br />,-1.1,,-,52.0,,1006.9,8.3,9:56 PM,,16.1,West,18.5,270,2015-10-29 21:56:00,4,21
7095,2015-10-29 22:00:00,57.875,Partly Cloudy,2015-10-30 02:56:00<br />,-0.5,,33.3,56.0,,1007.3,7.7,10:56 PM,,16.1,West,18.5,270,2015-10-29 22:56:00,4,22
7096,2015-10-29 23:00:00,57.90000153,Partly Cloudy,2015-10-30 03:56:00<br />,0.0,,-,63.0,,1007.9,6.6,11:56 PM,,16.1,West,20.4,280,2015-10-29 23:56:00,4,23
7097,2015-10-30 00:00:00,48.97499847,Overcast,2015-10-30 04:56:00<br />,0.5,,-,61.0,,1008.1,7.7,12:56 AM,,16.1,West,20.4,280,2015-10-30 00:56:00,5,0
7098,2015-10-30 01:00:00,48.67499924,Overcast,2015-10-30 05:42:00<br />,1.0,,-,66.0,,1008.0,7.0,1:42 AM,,16.1,West,16.7,260,2015-10-30 01:42:00,5,1
7099,2015-10-30 02:00:00,46.15000153,Overcast,2015-10-30 06:28:00<br />,2.0,,29.6,66.0,,1008.4,8.0,2:28 AM,,16.1,WSW,16.7,240,2015-10-30 02:28:00,5,2
7100,2015-10-30 03:00:00,49.45000076,Overcast,2015-10-30 07:56:00<br />,2.7,,-,73.0,,1009.8,7.2,3:56 AM,,16.1,West,20.4,260,2015-10-30 03:56:00,5,3
7101,2015-10-30 04:00:00,48.29999924,Light Rain,2015-10-30 08:56:00<br />,3.8,Rain,-,82.0,0.0,1010.5,6.6,4:56 AM,,16.1,West,16.7,270,2015-10-30 04:56:00,5,4
7102,2015-10-30 05:00:00,47.625,Light Rain,2015-10-30 09:20:00<br />,4.0,Rain,-,87.0,0.0,1010.4,6.0,5:20 AM,,16.1,West,18.5,270,2015-10-30 05:20:00,5,5
7103,2015-10-30 06:00:00,47.07500076,Light Rain,2015-10-30 10:30:00<br />,4.0,Rain,-,87.0,0.0,1011.1,6.0,6:30 AM,,16.1,West,11.1,280,2015-10-30 06:30:00,5,6
7104,2015-10-30 07:00:00,48.125,Light Rain,2015-10-30 11:10:00<br />,4.0,Rain,35.2,87.0,0.0,1011.7,6.0,7:10 AM,,16.1,NW,24.1,310,2015-10-30 07:10:00,5,7
7105,2015-10-30 08:00:00,48.79999924,Scattered Clouds,2015-10-30 12:56:00<br />,1.1,,35.2,73.0,,1015.4,5.5,8:56 AM,,16.1,NNW,24.1,330,2015-10-30 08:56:00,5,8
7106,2015-10-30 09:00:00,49.875,Mostly Cloudy,2015-10-30 13:56:00<br />,1.1,,33.3,73.0,,1016.3,5.5,9:56 AM,,16.1,NW,22.2,320,2015-10-30 09:56:00,5,9
7107,2015-10-30 10:00:00,52.22499847,Mostly Cloudy,2015-10-30 14:56:00<br />,1.6,,-,73.0,,1016.9,6.1,10:56 AM,,16.1,NNW,18.5,330,2015-10-30 10:56:00,5,10
7108,2015-10-30 11:00:00,52.32500076,Overcast,2015-10-30 15:56:00<br />,1.1,,33.3,68.0,,1017.5,6.6,11:56 AM,,16.1,NW,22.2,320,2015-10-30 11:56:00,5,11
7109,2015-10-30 12:00:00,42.32500076,Overcast,2015-10-30 16:56:00<br />,1.1,,-,63.0,,1017.5,7.7,12:56 PM,,16.1,NNW,16.7,330,2015-10-30 12:56:00,5,12
7110,2015-10-30 13:00:00,43.29999924,Mostly Cloudy,2015-10-30 17:56:00<br />,1.1,,27.8,63.0,,1017.9,7.7,1:56 PM,,16.1,NW,16.7,320,2015-10-30 13:56:00,5,13
7111,2015-10-30 14:00:00,48.82500076,Mostly Cloudy,2015-10-30 18:32:00<br />,1.0,,-,58.0,,1017.2,9.0,2:32 PM,,16.1,NW,25.9,310,2015-10-30 14:32:00,5,14
7112,2015-10-30 15:00:00,45.82500076,Mostly Cloudy,2015-10-30 19:56:00<br />,0.5,,-,61.0,,1018.2,7.7,3:56 PM,,16.1,NW,20.4,320,2015-10-30 15:56:00,5,15
7113,2015-10-30 16:00:00,45.72500229,Scattered Clouds,2015-10-30 20:56:00<br />,0.0,,-,60.0,,1018.5,7.2,4:56 PM,,16.1,NW,16.7,320,2015-10-30 16:56:00,5,16
7114,2015-10-30 17:00:00,46.70000076,Partly Cloudy,2015-10-30 21:56:00<br />,0.0,,-,68.0,,1019.5,5.5,5:56 PM,,16.1,NW,9.3,320,2015-10-30 17:56:00,5,17
7115,2015-10-30 18:00:00,49.09999847,Clear,2015-10-30 22:56:00<br />,0.0,,-,76.0,,1020.1,3.8,6:56 PM,,16.1,North,5.6,350,2015-10-30 18:56:00,5,18
7116,2015-10-30 19:00:00,46.52500153,Clear,2015-10-30 23:56:00<br />,-0.5,,-,80.0,,1021.1,2.7,7:56 PM,,16.1,NNE,5.6,20,2015-10-30 19:56:00,5,19
7117,2015-10-30 20:00:00,44.65000153,Clear,2015-10-31 00:56:00<br />,-0.5,,-,86.0,,1021.4,1.6,8:56 PM,,16.1,NE,7.4,40,2015-10-30 20:56:00,5,20
7118,2015-10-30 21:00:00,48.69999695,Clear,2015-10-31 01:56:00<br />,-1.6,,-,96.0,,1022.1,-1.1,9:56 PM,,16.1,Calm,Calm,0,2015-10-30 21:56:00,5,21
7119,2015-10-30 22:00:00,48.95000076,Clear,2015-10-31 02:56:00<br />,-1.6,,-,96.0,,1021.2,-1.1,10:56 PM,,16.1,ENE,7.4,70,2015-10-30 22:56:00,5,22
7120,2015-10-30 23:00:00,52.17499924,Clear,2015-10-31 03:56:00<br />,-2.2,,-,96.0,,1021.7,-1.6,11:56 PM,,16.1,Calm,Calm,0,2015-10-30 23:56:00,5,23
7121,2015-10-31 00:00:00,50.47499847,Clear,2015-10-31 04:56:00<br />,-2.7,,-,96.0,,1022.4,-2.2,12:56 AM,,16.1,Calm,Calm,0,2015-10-31 00:56:00,6,0
7122,2015-10-31 01:00:00,48.77500153,Clear,2015-10-31 05:56:00<br />,-2.7,,-,100.0,,1021.7,-2.7,1:56 AM,,16.1,East,5.6,80,2015-10-31 01:56:00,6,1
7123,2015-10-31 02:00:00,47.15000153,Clear,2015-10-31 06:56:00<br />,-2.7,,-,100.0,,1022.3,-2.7,2:56 AM,,16.1,East,5.6,90,2015-10-31 02:56:00,6,2
7124,2015-10-31 03:00:00,47.90000153,Clear,2015-10-31 07:56:00<br />,-3.3,,-,96.0,,1022.5,-2.7,3:56 AM,,16.1,East,5.6,90,2015-10-31 03:56:00,6,3
7125,2015-10-31 04:00:00,44.75,Clear,2015-10-31 08:56:00<br />,-2.7,,-,100.0,,1022.6,-2.7,4:56 AM,,16.1,East,7.4,80,2015-10-31 04:56:00,6,4
7126,2015-10-31 05:00:00,45.72499847,Clear,2015-10-31 09:56:00<br />,-2.7,,-,100.0,,1023.6,-2.7,5:56 AM,,16.1,East,7.4,80,2015-10-31 05:56:00,6,5
7127,2015-10-31 06:00:00,45.90000153,Clear,2015-10-31 10:29:00<br />,-3.0,,-,100.0,,1022.6,-3.0,6:29 AM,,16.1,East,9.3,80,2015-10-31 06:29:00,6,6
7128,2015-10-31 07:00:00,48.95000076,Clear,2015-10-31 11:56:00<br />,-2.7,,-,96.0,,1023.3,-2.2,7:56 AM,,16.1,East,9.3,80,2015-10-31 07:56:00,6,7
