,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeEDT,TimeEST,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour,rand,seasonal
7332,2015-11-03 15:00:00,36.91666667,Clear,2015-11-03 20:53:00<br />,6.7,,-,37.0,,1021.0,22.2,,3:53 PM,16.1,WSW,11.1,240,2015-11-03 15:53:00,2,15,17,Break
7333,2015-11-03 16:00:00,33.13333333,Clear,2015-11-03 21:53:00<br />,6.1,,-,36.0,,1021.7,21.7,,4:53 PM,16.1,WSW,5.6,250,2015-11-03 16:53:00,2,16,46,Break
7334,2015-11-03 17:00:00,36.09166667,Clear,2015-11-03 22:53:00<br />,6.7,,-,42.0,,1022.3,20.0,,5:53 PM,16.1,WSW,5.6,240,2015-11-03 17:53:00,2,17,73,Break
7335,2015-11-03 18:00:00,42.76666667,Clear,2015-11-03 23:53:00<br />,6.7,,-,47.0,,1022.8,18.3,,6:53 PM,16.1,WSW,5.6,250,2015-11-03 18:53:00,2,18,3,Break
7336,2015-11-03 19:00:00,33.825,Clear,2015-11-04 00:53:00<br />,6.7,,-,62.0,,1023.2,13.9,,7:53 PM,16.1,Calm,Calm,0,2015-11-03 19:53:00,2,19,34,Break
7337,2015-11-03 20:00:00,34.975,Clear,2015-11-04 01:53:00<br />,6.7,,-,69.0,,1023.6,12.2,,8:53 PM,16.1,NW,7.4,320,2015-11-03 20:53:00,2,20,11,Break
7338,2015-11-03 21:00:00,35.95,Clear,2015-11-04 02:53:00<br />,7.2,,-,72.0,,1023.9,12.2,,9:53 PM,16.1,Calm,Calm,0,2015-11-03 21:53:00,2,21,89,Break
7339,2015-11-03 22:00:00,35.39166667,Clear,2015-11-04 03:53:00<br />,6.7,,-,74.0,,1023.9,11.1,,10:53 PM,16.1,NNW,9.3,340,2015-11-03 22:53:00,2,22,68,Break
7340,2015-11-03 23:00:00,36.80833333,Clear,2015-11-04 04:53:00<br />,6.7,,-,74.0,,1024.0,11.1,,11:53 PM,16.1,Calm,Calm,0,2015-11-03 23:53:00,2,23,67,Break
7341,2015-11-04 00:00:00,36.30833333,Clear,2015-11-04 05:53:00<br />,6.1,,-,83.0,,1024.3,8.9,,12:53 AM,16.1,NNW,5.6,330,2015-11-04 00:53:00,3,0,28,Break
7342,2015-11-04 01:00:00,37.85833333,Clear,2015-11-04 06:53:00<br />,6.7,,-,80.0,,1024.5,10.0,,1:53 AM,16.1,NW,7.4,320,2015-11-04 01:53:00,3,1,52,Break
7343,2015-11-04 02:00:00,44.875,Clear,2015-11-04 07:53:00<br />,6.7,,-,83.0,,1024.8,9.4,,2:53 AM,16.1,WNW,5.6,300,2015-11-04 02:53:00,3,2,14,Break
7344,2015-11-04 03:00:00,39.34166667,Clear,2015-11-04 08:53:00<br />,6.1,,-,83.0,,1025.2,8.9,,3:53 AM,16.1,Calm,Calm,0,2015-11-04 03:53:00,3,3,34,Break
7345,2015-11-04 04:00:00,38.73333333,Clear,2015-11-04 09:53:00<br />,5.6,,-,86.0,,1025.8,7.8,,4:53 AM,16.1,Calm,Calm,0,2015-11-04 04:53:00,3,4,43,Break
7346,2015-11-04 05:00:00,36.61666667,Clear,2015-11-04 10:53:00<br />,5.6,,-,90.0,,1026.1,7.2,,5:53 AM,16.1,North,7.4,360,2015-11-04 05:53:00,3,5,88,Break
7347,2015-11-04 06:00:00,35.84166667,Clear,2015-11-04 11:53:00<br />,6.1,,-,77.0,,1026.5,10.0,,6:53 AM,16.1,North,7.4,10,2015-11-04 06:53:00,3,6,82,Break
7348,2015-11-04 07:00:00,32.94166667,Clear,2015-11-04 12:53:00<br />,7.2,,-,69.0,,1027.1,12.8,,7:53 AM,16.1,NNE,5.6,20,2015-11-04 07:53:00,3,7,40,Break
7349,2015-11-04 08:00:00,32.26666667,Clear,2015-11-04 13:53:00<br />,8.9,,-,58.0,,1027.2,17.2,,8:53 AM,16.1,East,9.3,80,2015-11-04 08:53:00,3,8,29,Break
7350,2015-11-04 09:00:00,29.84166667,Clear,2015-11-04 14:53:00<br />,8.9,,-,51.0,,1027.1,19.4,,9:53 AM,16.1,East,13.0,90,2015-11-04 09:53:00,3,9,61,Break
7351,2015-11-04 10:00:00,30.15833333,Clear,2015-11-04 15:53:00<br />,9.4,,-,47.0,,1027.1,21.1,,10:53 AM,16.1,SE,13.0,130,2015-11-04 10:53:00,3,10,8,Break
7352,2015-11-04 11:00:00,30.23333333,Clear,2015-11-04 16:53:00<br />,9.4,,-,44.0,,1026.5,22.2,,11:53 AM,16.1,SE,7.4,130,2015-11-04 11:53:00,3,11,1,Break
7353,2015-11-04 12:00:00,29.975,Clear,2015-11-04 17:53:00<br />,9.4,,-,41.0,,1026.0,23.3,,12:53 PM,16.1,East,5.6,80,2015-11-04 12:53:00,3,12,20,Break
7354,2015-11-04 13:00:00,31.86666667,Clear,2015-11-04 18:53:00<br />,9.4,,-,40.0,,1025.5,23.9,,1:53 PM,16.1,Variable,11.1,0,2015-11-04 13:53:00,3,13,68,Break
7355,2015-11-04 14:00:00,31.75833333,Clear,2015-11-04 19:53:00<br />,9.4,,-,41.0,,1025.4,23.3,,2:53 PM,16.1,South,11.1,170,2015-11-04 14:53:00,3,14,35,Break
7356,2015-11-04 15:00:00,37.05833333,Clear,2015-11-04 20:53:00<br />,10.6,,-,49.0,,1025.3,21.7,,3:53 PM,16.1,SE,16.7,140,2015-11-04 15:53:00,3,15,27,Break
7357,2015-11-04 16:00:00,39.475,Clear,2015-11-04 21:53:00<br />,10.6,,-,59.0,,1025.6,18.9,,4:53 PM,16.1,SE,14.8,130,2015-11-04 16:53:00,3,16,29,Break
7358,2015-11-04 17:00:00,32.86666667,Clear,2015-11-04 22:53:00<br />,11.1,,-,70.0,,1026.0,16.7,,5:53 PM,16.1,SE,13.0,130,2015-11-04 17:53:00,3,17,33,Break
7359,2015-11-04 18:00:00,34.325,Clear,2015-11-04 23:53:00<br />,11.1,,-,78.0,,1026.4,15.0,,6:53 PM,16.1,SE,7.4,140,2015-11-04 18:53:00,3,18,83,Break
7360,2015-11-04 19:00:00,33.33333333,Clear,2015-11-05 00:53:00<br />,11.7,,-,84.0,,1026.2,14.4,,7:53 PM,16.1,Calm,Calm,0,2015-11-04 19:53:00,3,19,40,Break
7361,2015-11-04 20:00:00,33.94166667,Clear,2015-11-05 01:53:00<br />,11.1,,-,89.0,,1026.4,12.8,,8:53 PM,14.5,Calm,Calm,0,2015-11-04 20:53:00,3,20,24,Break
7362,2015-11-04 21:00:00,36.3,Clear,2015-11-05 02:53:00<br />,10.6,,-,90.0,,1026.2,12.2,,9:53 PM,14.5,Calm,Calm,0,2015-11-04 21:53:00,3,21,91,Break
7363,2015-11-04 22:00:00,36.30833333,Scattered Clouds,2015-11-05 03:50:00<br />,11.0,,-,94.0,,1026.6,12.0,,10:50 PM,6.4,Calm,Calm,0,2015-11-04 22:50:00,3,22,82,Break
7364,2015-11-04 23:00:00,35.03333333,Fog,2015-11-05 04:06:00<br />,11.1,Fog,-,96.0,,1026.6,11.7,,11:06 PM,0.4,Calm,Calm,0,2015-11-04 23:06:00,3,23,4,Break
7365,2015-11-05 00:00:00,34.60833333,Fog,2015-11-05 05:53:00<br />,11.1,Fog,-,93.0,,1025.9,12.2,,12:53 AM,0.4,NNW,5.6,330,2015-11-05 00:53:00,4,0,0,Break
7366,2015-11-05 01:00:00,38.86666667,Fog,2015-11-05 06:53:00<br />,11.1,Fog,-,96.0,,1025.7,11.7,,1:53 AM,0.4,North,5.6,10,2015-11-05 01:53:00,4,1,48,Break
7367,2015-11-05 02:00:00,39.55,Overcast,2015-11-05 07:53:00<br />,11.7,,-,97.0,,1025.3,12.2,,2:53 AM,1.6,Calm,Calm,0,2015-11-05 02:53:00,4,2,12,Break
7368,2015-11-05 03:00:00,37.475,Overcast,2015-11-05 08:18:00<br />,11.1,,-,93.0,,1025.6,12.2,,3:18 AM,1.2,Calm,Calm,0,2015-11-05 03:18:00,4,3,83,Break
7369,2015-11-05 04:00:00,37.40833333,Overcast,2015-11-05 09:20:00<br />,11.1,,-,96.0,,1025.6,11.7,,4:20 AM,3.2,Calm,Calm,0,2015-11-05 04:20:00,4,4,95,Break
7370,2015-11-05 05:00:00,35.08333333,Overcast,2015-11-05 10:01:00<br />,10.6,,-,93.0,,1025.6,11.7,,5:01 AM,4.8,Calm,Calm,0,2015-11-05 05:01:00,4,5,88,Break
7371,2015-11-05 06:00:00,35.6,Overcast,2015-11-05 11:53:00<br />,11.1,,-,96.0,,1025.2,11.7,,6:53 AM,6.4,Calm,Calm,0,2015-11-05 06:53:00,4,6,18,Break
7372,2015-11-05 07:00:00,35.19166667,Overcast,2015-11-05 12:39:00<br />,11.7,,-,93.0,0.0,1026.3,12.8,,7:39 AM,6.4,Calm,Calm,0,2015-11-05 07:39:00,4,7,60,Break
7373,2015-11-05 08:00:00,32.16666667,Light Rain,2015-11-05 13:02:00<br />,12.2,Rain,-,96.0,0.0,1026.3,12.8,,8:02 AM,4.8,Calm,Calm,0,2015-11-05 08:02:00,4,8,9,Break
7374,2015-11-05 09:00:00,30.70833333,Overcast,2015-11-05 14:16:00<br />,13.3,,-,96.0,0.0,1025.6,13.9,,9:16 AM,2.8,Calm,Calm,0,2015-11-05 09:16:00,4,9,35,Break
7375,2015-11-05 10:00:00,30.21666667,Overcast,2015-11-05 15:14:00<br />,15.6,,-,97.0,,1025.3,16.1,,10:14 AM,3.2,Calm,Calm,0,2015-11-05 10:14:00,4,10,45,Break
7376,2015-11-05 11:00:00,30.99166667,Overcast,2015-11-05 16:53:00<br />,17.2,,-,84.0,,1023.4,20.0,,11:53 AM,12.9,South,9.3,180,2015-11-05 11:53:00,4,11,31,Break
7377,2015-11-05 12:00:00,31.68333333,Overcast,2015-11-05 17:32:00<br />,17.2,,-,84.0,,1023.6,20.0,,12:32 PM,16.1,SSW,9.3,200,2015-11-05 12:32:00,4,12,88,Break
7378,2015-11-05 13:00:00,34.575,Overcast,2015-11-05 18:34:00<br />,17.2,,-,81.0,,1022.6,20.6,,1:34 PM,16.1,SW,5.6,220,2015-11-05 13:34:00,4,13,23,Break
7379,2015-11-05 14:00:00,31.86666667,Overcast,2015-11-05 19:53:00<br />,17.2,,-,81.0,,1021.6,20.6,,2:53 PM,16.1,SSW,9.3,210,2015-11-05 14:53:00,4,14,47,Break
7380,2015-11-05 15:00:00,36.25833333,Overcast,2015-11-05 20:53:00<br />,17.8,,-,87.0,,1021.3,20.0,,3:53 PM,14.5,South,9.3,180,2015-11-05 15:53:00,4,15,22,Break
7381,2015-11-05 16:00:00,39.49166667,Overcast,2015-11-05 21:53:00<br />,17.8,,-,90.0,,1021.0,19.4,,4:53 PM,14.5,SSW,9.3,200,2015-11-05 16:53:00,4,16,63,Break
7382,2015-11-05 17:00:00,35.31666667,Overcast,2015-11-05 22:35:00<br />,17.8,,-,90.0,,1021.6,19.4,,5:35 PM,14.5,SSW,14.8,210,2015-11-05 17:35:00,4,17,40,Break
7383,2015-11-05 18:00:00,31.75,Overcast,2015-11-05 23:08:00<br />,17.8,,-,90.0,,1021.6,19.4,,6:08 PM,14.5,WSW,7.4,250,2015-11-05 18:08:00,4,18,71,Break
7384,2015-11-05 19:00:00,33.54166667,Overcast,2015-11-06 00:18:00<br />,17.8,,-,90.0,,1021.6,19.4,,7:18 PM,9.7,Calm,Calm,0,2015-11-05 19:18:00,4,19,56,Break
7385,2015-11-05 20:00:00,33.55833333,Overcast,2015-11-06 01:20:00<br />,17.8,,-,90.0,,1021.6,19.4,,8:20 PM,6.4,Calm,Calm,0,2015-11-05 20:20:00,4,20,73,Break
7386,2015-11-05 21:00:00,33.96666667,Overcast,2015-11-06 02:42:00<br />,17.8,,-,93.0,,1021.2,18.9,,9:42 PM,6.4,South,5.6,170,2015-11-05 21:42:00,4,21,93,Break
7387,2015-11-05 22:00:00,35.03333333,Overcast,2015-11-06 03:00:00<br />,17.8,,-,93.0,,1020.9,18.9,,10:00 PM,6.4,South,5.6,170,2015-11-05 22:00:00,4,22,15,Break
7388,2015-11-05 23:00:00,41.84166667,Overcast,2015-11-06 04:53:00<br />,17.8,,-,93.0,,1019.6,18.9,,11:53 PM,6.4,SW,7.4,220,2015-11-05 23:53:00,4,23,73,Break
7389,2015-11-06 00:00:00,39.31666667,Overcast,2015-11-06 05:53:00<br />,17.8,,-,93.0,,1019.2,18.9,,12:53 AM,6.4,SW,9.3,220,2015-11-06 00:53:00,5,0,60,Break
7390,2015-11-06 01:00:00,38.775,Overcast,2015-11-06 06:04:00<br />,17.8,,-,93.0,,1019.9,18.9,,1:04 AM,8.0,SW,7.4,230,2015-11-06 01:04:00,5,1,66,Break
7391,2015-11-06 02:00:00,36.36666667,Overcast,2015-11-06 07:15:00<br />,17.8,,-,93.0,,1019.2,18.9,,2:15 AM,4.8,SSW,9.3,210,2015-11-06 02:15:00,5,2,80,Break
7392,2015-11-06 03:00:00,36.16666667,Overcast,2015-11-06 08:09:00<br />,17.8,,-,97.0,,1018.5,18.3,,3:09 AM,2.8,South,5.6,190,2015-11-06 03:09:00,5,3,8,Break
7393,2015-11-06 04:00:00,35.53333333,Fog,2015-11-06 09:53:00<br />,17.8,Fog,-,97.0,,1017.5,18.3,,4:53 AM,0.4,South,9.3,190,2015-11-06 04:53:00,5,4,31,Break
7394,2015-11-06 05:00:00,35.425,Mist,2015-11-06 10:53:00<br />,17.8,,-,97.0,,1017.5,18.3,,5:53 AM,1.6,SW,7.4,230,2015-11-06 05:53:00,5,5,41,Break
7395,2015-11-06 06:00:00,35.30833333,Overcast,2015-11-06 11:21:00<br />,17.8,,-,97.0,,1017.8,18.3,,6:21 AM,3.2,SW,7.4,230,2015-11-06 06:21:00,5,6,56,Break
7396,2015-11-06 07:00:00,37.225,Overcast,2015-11-06 12:21:00<br />,18.3,,-,96.0,,1017.2,18.9,,7:21 AM,4.8,South,9.3,180,2015-11-06 07:21:00,5,7,67,Break
7397,2015-11-06 08:00:00,32.53333333,Overcast,2015-11-06 13:19:00<br />,17.8,,-,90.0,,1016.8,19.4,,8:19 AM,8.0,SSW,16.7,200,2015-11-06 08:19:00,5,8,57,Break
7398,2015-11-06 09:00:00,29.725,Overcast,2015-11-06 14:36:00<br />,17.2,,-,84.0,,1016.1,20.0,,9:36 AM,14.5,SSW,20.4,210,2015-11-06 09:36:00,5,9,76,Break
7399,2015-11-06 10:00:00,29.475,Overcast,2015-11-06 15:53:00<br />,17.2,,-,81.0,,1014.7,20.6,,10:53 AM,14.5,SSW,24.1,210,2015-11-06 10:53:00,5,10,87,Break
7400,2015-11-06 11:00:00,29.46666667,Overcast,2015-11-06 16:53:00<br />,17.2,,-,78.0,,1013.4,21.1,,11:53 AM,14.5,SSW,18.5,210,2015-11-06 11:53:00,5,11,28,Break
7401,2015-11-06 12:00:00,31.58333333,Overcast,2015-11-06 17:53:00<br />,16.7,,31.5,76.0,,1012.2,21.1,,12:53 PM,14.5,SW,22.2,220,2015-11-06 12:53:00,5,12,39,Break
7402,2015-11-06 13:00:00,35.55833333,Overcast,2015-11-06 18:17:00<br />,17.2,,38.9,75.0,,1012.4,21.7,,1:17 PM,14.5,SW,25.9,230,2015-11-06 13:17:00,5,13,21,Break
7403,2015-11-06 14:00:00,32.95833333,Mostly Cloudy,2015-11-06 19:53:00<br />,17.2,,-,75.0,,1011.2,21.7,,2:53 PM,16.1,WSW,20.4,240,2015-11-06 14:53:00,5,14,33,Break
7404,2015-11-06 15:00:00,33.25,Mostly Cloudy,2015-11-06 20:36:00<br />,17.2,,31.5,73.0,,1011.7,22.2,,3:36 PM,16.1,SW,14.8,230,2015-11-06 15:36:00,5,15,74,Break
7405,2015-11-06 16:00:00,38.075,Scattered Clouds,2015-11-06 21:53:00<br />,17.2,,-,75.0,,1011.6,21.7,,4:53 PM,16.1,WSW,7.4,250,2015-11-06 16:53:00,5,16,97,Break
7406,2015-11-06 17:00:00,37.2,Scattered Clouds,2015-11-06 22:53:00<br />,17.2,,-,81.0,,1011.8,20.6,,5:53 PM,16.1,Calm,Calm,0,2015-11-06 17:53:00,5,17,0,Break
7407,2015-11-06 18:00:00,34.75,Partly Cloudy,2015-11-06 23:53:00<br />,17.2,,-,81.0,,1012.1,20.6,,6:53 PM,16.1,SW,5.6,220,2015-11-06 18:53:00,5,18,83,Break
7408,2015-11-06 19:00:00,42.575,Overcast,2015-11-07 00:53:00<br />,17.8,,-,81.0,0.0,1012.5,21.1,,7:53 PM,16.1,NNW,13.0,340,2015-11-06 19:53:00,5,19,29,Break
7409,2015-11-06 20:00:00,38.18333333,Overcast,2015-11-07 01:53:00<br />,18.3,,-,84.0,0.01,1013.1,21.1,,8:53 PM,16.1,WSW,7.4,240,2015-11-06 20:53:00,5,20,63,Break
7410,2015-11-06 21:00:00,35.78333333,Mostly Cloudy,2015-11-07 02:53:00<br />,15.0,,-,66.0,,1013.4,21.7,,9:53 PM,16.1,WNW,11.1,290,2015-11-06 21:53:00,5,21,60,Break
7411,2015-11-06 22:00:00,34.21666667,Scattered Clouds,2015-11-07 03:53:00<br />,13.3,,-,63.0,,1013.1,20.6,,10:53 PM,16.1,NW,5.6,310,2015-11-06 22:53:00,5,22,88,Break
7412,2015-11-06 23:00:00,34.725,Overcast,2015-11-07 04:53:00<br />,13.9,,-,68.0,,1013.5,20.0,,11:53 PM,16.1,SW,7.4,230,2015-11-06 23:53:00,5,23,34,Break
7413,2015-11-07 00:00:00,38.66666667,Overcast,2015-11-07 05:53:00<br />,13.9,,-,68.0,,1013.3,20.0,,12:53 AM,16.1,WSW,7.4,250,2015-11-07 00:53:00,6,0,24,Break
7414,2015-11-07 01:00:00,35.60833333,Overcast,2015-11-07 06:53:00<br />,12.8,,-,68.0,,1013.6,18.9,,1:53 AM,16.1,WSW,5.6,250,2015-11-07 01:53:00,6,1,18,Break
7415,2015-11-07 02:00:00,38.85833333,Scattered Clouds,2015-11-07 07:53:00<br />,12.2,,-,63.0,,1013.6,19.4,,2:53 AM,16.1,West,7.4,270,2015-11-07 02:53:00,6,2,91,Break
7416,2015-11-07 03:00:00,35.11666667,Scattered Clouds,2015-11-07 08:53:00<br />,11.7,,-,67.0,,1013.7,17.8,,3:53 AM,16.1,Calm,Calm,0,2015-11-07 03:53:00,6,3,59,Break
7417,2015-11-07 04:00:00,38.16666667,Clear,2015-11-07 09:53:00<br />,11.7,,-,70.0,,1014.2,17.2,,4:53 AM,16.1,West,5.6,280,2015-11-07 04:53:00,6,4,92,Break
7418,2015-11-07 05:00:00,35.03333333,Clear,2015-11-07 10:53:00<br />,11.7,,-,72.0,,1015.0,16.7,,5:53 AM,16.1,West,7.4,260,2015-11-07 05:53:00,6,5,63,Break
7419,2015-11-07 06:00:00,32.44166667,Clear,2015-11-07 11:53:00<br />,10.6,,-,65.0,,1015.4,17.2,,6:53 AM,16.1,WNW,5.6,300,2015-11-07 06:53:00,6,6,1,Break
7420,2015-11-07 07:00:00,31.325,Clear,2015-11-07 12:53:00<br />,10.0,,-,60.0,,1016.5,17.8,,7:53 AM,16.1,WNW,11.1,300,2015-11-07 07:53:00,6,7,49,Break
7421,2015-11-07 08:00:00,29.74166667,Scattered Clouds,2015-11-07 13:53:00<br />,8.3,,-,56.0,,1016.8,17.2,,8:53 AM,16.1,NW,16.7,320,2015-11-07 08:53:00,6,8,22,Break
7422,2015-11-07 09:00:00,29.25833333,Overcast,2015-11-07 14:53:00<br />,7.2,,-,53.0,,1017.1,16.7,,9:53 AM,16.1,NW,13.0,310,2015-11-07 09:53:00,6,9,53,Break
7423,2015-11-07 10:00:00,29.18333333,Overcast,2015-11-07 15:53:00<br />,6.7,,-,52.0,,1017.1,16.7,,10:53 AM,16.1,WNW,11.1,290,2015-11-07 10:53:00,6,10,4,Break
7424,2015-11-07 11:00:00,28.88333333,Overcast,2015-11-07 16:53:00<br />,4.4,,-,44.0,,1016.4,16.7,,11:53 AM,16.1,WNW,14.8,300,2015-11-07 11:53:00,6,11,11,Break
7425,2015-11-07 12:00:00,28.99166667,Overcast,2015-11-07 17:53:00<br />,5.0,,-,49.0,,1015.9,15.6,,12:53 PM,16.1,WNW,16.7,300,2015-11-07 12:53:00,6,12,83,Break
7426,2015-11-07 13:00:00,31.96666667,Overcast,2015-11-07 18:53:00<br />,5.0,,-,51.0,,1015.6,15.0,,1:53 PM,16.1,NW,9.3,320,2015-11-07 13:53:00,6,13,84,Break
7427,2015-11-07 14:00:00,34.86666667,Overcast,2015-11-07 19:53:00<br />,4.4,,-,51.0,,1015.0,14.4,,2:53 PM,16.1,NW,14.8,310,2015-11-07 14:53:00,6,14,96,Break
7428,2015-11-07 15:00:00,33.39166667,Overcast,2015-11-07 20:53:00<br />,3.9,,-,49.0,,1015.8,14.4,,3:53 PM,16.1,WNW,11.1,300,2015-11-07 15:53:00,6,15,89,Break
7429,2015-11-07 16:00:00,31.83333333,Overcast,2015-11-07 21:53:00<br />,3.9,,-,51.0,,1016.1,13.9,,4:53 PM,16.1,NW,13.0,310,2015-11-07 16:53:00,6,16,11,Break
7430,2015-11-07 17:00:00,31.53333333,Overcast,2015-11-07 22:53:00<br />,3.9,,-,53.0,,1017.0,13.3,,5:53 PM,16.1,NW,7.4,310,2015-11-07 17:53:00,6,17,12,Break
7431,2015-11-07 18:00:00,34.04166667,Overcast,2015-11-07 23:53:00<br />,3.9,,-,53.0,,1017.8,13.3,,6:53 PM,16.1,WNW,9.3,300,2015-11-07 18:53:00,6,18,90,Break
7432,2015-11-07 19:00:00,38.49166667,Overcast,2015-11-08 00:53:00<br />,3.9,,-,53.0,,1018.7,13.3,,7:53 PM,16.1,WNW,9.3,300,2015-11-07 19:53:00,6,19,38,Break
7433,2015-11-07 20:00:00,33.8,Overcast,2015-11-08 01:53:00<br />,3.3,,-,55.0,,1019.3,12.2,,8:53 PM,16.1,NW,9.3,310,2015-11-07 20:53:00,6,20,96,Break
7434,2015-11-07 21:00:00,36.81666667,Clear,2015-11-08 02:53:00<br />,3.3,,-,57.0,,1019.7,11.7,,9:53 PM,16.1,NW,9.3,310,2015-11-07 21:53:00,6,21,23,Break
7435,2015-11-07 22:00:00,36.3,Clear,2015-11-08 03:53:00<br />,2.8,,-,57.0,,1020.0,11.1,,10:53 PM,16.1,NW,7.4,310,2015-11-07 22:53:00,6,22,70,Break
7436,2015-11-07 23:00:00,41.70833333,Clear,2015-11-08 04:53:00<br />,0.0,,-,47.0,,1021.4,11.1,,11:53 PM,16.1,NW,14.8,320,2015-11-07 23:53:00,6,23,89,Break
7437,2015-11-08 00:00:00,38.85,Clear,2015-11-08 05:53:00<br />,-0.6,,-,45.0,,1022.3,11.1,,12:53 AM,16.1,NNW,11.1,330,2015-11-08 00:53:00,7,0,71,Break
7438,2015-11-08 01:00:00,42.76666667,Clear,2015-11-08 06:53:00<br />,-0.6,,-,48.0,,1022.9,10.0,,1:53 AM,16.1,NNW,13.0,330,2015-11-08 01:53:00,7,1,39,Break
7439,2015-11-08 02:00:00,43.5,Clear,2015-11-08 07:53:00<br />,-0.6,,-,48.0,,1023.3,10.0,,2:53 AM,16.1,NNW,14.8,330,2015-11-08 02:53:00,7,2,94,Break
7440,2015-11-08 03:00:00,54.64166667,Clear,2015-11-08 08:53:00<br />,0.0,,-,56.0,,1023.9,8.3,,3:53 AM,16.1,NW,5.6,310,2015-11-08 03:53:00,7,3,57,Break
7441,2015-11-08 04:00:00,49.15833333,Clear,2015-11-08 09:53:00<br />,0.0,,-,58.0,,1024.5,7.8,,4:53 AM,16.1,NW,9.3,310,2015-11-08 04:53:00,7,4,70,Break
7442,2015-11-08 05:00:00,35.54166667,Clear,2015-11-08 10:53:00<br />,-0.6,,-,58.0,,1025.4,7.2,,5:53 AM,16.1,NW,5.6,320,2015-11-08 05:53:00,7,5,97,Break
7443,2015-11-08 06:00:00,34.56666667,Clear,2015-11-08 11:53:00<br />,0.0,,-,65.0,,1026.6,6.1,,6:53 AM,16.1,WSW,7.4,250,2015-11-08 06:53:00,7,6,69,Break
7444,2015-11-08 07:00:00,35.2,Clear,2015-11-08 12:53:00<br />,0.6,,-,61.0,,1027.7,7.8,,7:53 AM,16.1,NW,7.4,310,2015-11-08 07:53:00,7,7,37,Break
7445,2015-11-08 08:00:00,32.0,Clear,2015-11-08 13:53:00<br />,1.1,,-,54.0,,1028.5,10.0,,8:53 AM,16.1,NNW,14.8,330,2015-11-08 08:53:00,7,8,90,Break
7446,2015-11-08 09:00:00,30.78333333,Clear,2015-11-08 14:53:00<br />,0.6,,-,50.0,,1028.5,10.6,,9:53 AM,16.1,North,24.1,350,2015-11-08 09:53:00,7,9,13,Break
7447,2015-11-08 10:00:00,30.93333333,Clear,2015-11-08 15:53:00<br />,0.6,,-,47.0,,1029.0,11.7,,10:53 AM,16.1,NNW,18.5,340,2015-11-08 10:53:00,7,10,58,Break
7448,2015-11-08 11:00:00,31.125,Clear,2015-11-08 16:53:00<br />,0.0,,-,43.0,,1028.7,12.2,,11:53 AM,16.1,NNW,7.4,340,2015-11-08 11:53:00,7,11,72,Break
7449,2015-11-08 12:00:00,31.48333333,Clear,2015-11-08 17:53:00<br />,0.0,,-,42.0,,1028.3,12.8,,12:53 PM,16.1,WNW,13.0,290,2015-11-08 12:53:00,7,12,46,Break
7450,2015-11-08 13:00:00,32.75,Clear,2015-11-08 18:53:00<br />,-0.6,,-,37.0,,1027.6,13.9,,1:53 PM,16.1,WNW,11.1,290,2015-11-08 13:53:00,7,13,89,Break
7451,2015-11-08 14:00:00,33.825,Clear,2015-11-08 19:53:00<br />,-0.6,,-,37.0,,1027.6,13.9,,2:53 PM,16.1,WNW,11.1,300,2015-11-08 14:53:00,7,14,8,Break
7452,2015-11-08 15:00:00,33.89166667,Clear,2015-11-08 20:53:00<br />,-1.7,,-,36.0,,1027.9,13.3,,3:53 PM,16.1,WNW,9.3,290,2015-11-08 15:53:00,7,15,32,Break
7453,2015-11-08 16:00:00,39.55,Clear,2015-11-08 21:53:00<br />,-1.1,,-,40.0,,1028.1,12.2,,4:53 PM,16.1,West,5.6,260,2015-11-08 16:53:00,7,16,14,Break
7454,2015-11-08 17:00:00,48.1,Clear,2015-11-08 22:53:00<br />,-1.1,,-,43.0,,1028.7,11.1,,5:53 PM,16.1,West,7.4,270,2015-11-08 17:53:00,7,17,75,Break
7455,2015-11-08 18:00:00,44.24166667,Clear,2015-11-08 23:53:00<br />,-1.1,,-,48.0,,1029.0,9.4,,6:53 PM,16.1,Calm,Calm,0,2015-11-08 18:53:00,7,18,3,Break
7456,2015-11-08 19:00:00,49.38333333,Clear,2015-11-09 00:53:00<br />,0.0,,-,58.0,,1029.0,7.8,,7:53 PM,16.1,Calm,Calm,0,2015-11-08 19:53:00,7,19,92,Break
7457,2015-11-08 20:00:00,51.49166667,Clear,2015-11-09 01:53:00<br />,-0.6,,-,60.0,,1029.5,6.7,,8:53 PM,16.1,Calm,Calm,0,2015-11-08 20:53:00,7,20,88,Break
7458,2015-11-08 21:00:00,43.06666667,Clear,2015-11-09 02:53:00<br />,-0.6,,-,67.0,,1030.1,5.0,,9:53 PM,16.1,Calm,Calm,0,2015-11-08 21:53:00,7,21,3,Break
7459,2015-11-08 22:00:00,49.61666667,Clear,2015-11-09 03:53:00<br />,-0.6,,-,73.0,,1029.9,3.9,,10:53 PM,16.1,Calm,Calm,0,2015-11-08 22:53:00,7,22,34,Break
7460,2015-11-08 23:00:00,45.43333333,Clear,2015-11-09 04:53:00<br />,-1.1,,-,76.0,,1030.0,2.8,,11:53 PM,16.1,Calm,Calm,0,2015-11-08 23:53:00,7,23,52,Break
