,timestamp,energy,Conditions,DateUTC<br />,Dew PointC,Events,Gust SpeedKm/h,Humidity,Precipitationmm,Sea Level PressurehPa,TemperatureC,TimeBST,TimeGMT,VisibilityKm,Wind Direction,Wind SpeedKm/h,WindDirDegrees,timestamp.1,weekday,hour
7064,2015-09-21 10:00:00,22.2440001,Light Rain,2015-09-21 09:20:00<br />,13.0,Rain,-,94.0,,1011,14.0,10:20 AM,,9.0,SSW,14.8,200,2015-09-21 10:20:00,1,10
7065,2015-09-21 11:00:00,15.4325,Rain,2015-09-21 10:20:00<br />,13.0,Rain,-,94.0,,1011,14.0,11:20 AM,,2.9,WSW,20.4,250,2015-09-21 11:20:00,1,11
7066,2015-09-21 12:00:00,19.6389997,Mostly Cloudy,2015-09-21 11:20:00<br />,13.0,,-,94.0,,1010,14.0,12:20 PM,,10.0,West,16.7,270,2015-09-21 12:20:00,1,12
7067,2015-09-21 13:00:00,15.08900001,Scattered Clouds,2015-09-21 12:20:00<br />,12.0,,-,82.0,,1010,15.0,1:20 PM,,10.0,West,22.2,280,2015-09-21 13:20:00,1,13
7068,2015-09-21 14:00:00,14.01800011,Scattered Clouds,2015-09-21 13:20:00<br />,12.0,,-,77.0,,1010,16.0,2:20 PM,,10.0,West,25.9,280,2015-09-21 14:20:00,1,14
7069,2015-09-21 15:00:00,15.80999996,Scattered Clouds,2015-09-21 14:20:00<br />,11.0,,-,72.0,,1009,16.0,3:20 PM,,10.0,West,25.9,270,2015-09-21 15:20:00,1,15
7070,2015-09-21 16:00:00,12.80600022,Partly Cloudy,2015-09-21 15:20:00<br />,10.0,,-,72.0,,1009,15.0,4:20 PM,,10.0,West,24.1,270,2015-09-21 16:20:00,1,16
7071,2015-09-21 17:00:00,9.63700006,Scattered Clouds,2015-09-21 16:20:00<br />,10.0,,-,72.0,,1009,15.0,5:20 PM,,10.0,West,25.9,270,2015-09-21 17:20:00,1,17
7072,2015-09-21 18:00:00,7.66700004,Mostly Cloudy,2015-09-21 17:20:00<br />,10.0,,-,77.0,,1008,14.0,6:20 PM,,10.0,West,20.4,270,2015-09-21 18:20:00,1,18
7073,2015-09-21 19:00:00,2.97700001,Scattered Clouds,2015-09-21 18:20:00<br />,10.0,,-,82.0,,1008,13.0,7:20 PM,,10.0,West,16.7,270,2015-09-21 19:20:00,1,19
7074,2015-09-21 20:00:00,3.75800002,Mostly Cloudy,2015-09-21 19:20:00<br />,11.0,,-,88.0,,1007,13.0,8:20 PM,,10.0,West,18.5,260,2015-09-21 20:20:00,1,20
7075,2015-09-21 21:00:00,3.90900002,Rain Showers,2015-09-21 20:20:00<br />,11.0,Rain,-,88.0,,1007,13.0,9:20 PM,,10.0,WSW,22.2,250,2015-09-21 21:20:00,1,21
7076,2015-09-21 22:00:00,3.87099998,Mostly Cloudy,2015-09-21 21:20:00<br />,11.0,,-,88.0,,1005,13.0,10:20 PM,,10.0,WSW,20.4,250,2015-09-21 22:20:00,1,22
7077,2015-09-21 23:00:00,4.09600001,Mostly Cloudy,2015-09-21 22:20:00<br />,11.0,,-,88.0,,1004,13.0,11:20 PM,,10.0,SW,14.8,220,2015-09-21 23:20:00,1,23
7078,2015-09-22 00:00:00,3.4760000000000004,Light Rain,2015-09-21 23:20:00<br />,12.0,Rain,-,94.0,,1003,13.0,12:20 AM,,5.0,WSW,16.7,240,2015-09-22 00:20:00,2,0
7079,2015-09-22 01:00:00,3.582,Light Rain,2015-09-22 00:20:00<br />,12.0,Rain,-,94.0,,1002,13.0,1:20 AM,,10.0,SSW,14.8,210,2015-09-22 01:20:00,2,1
7080,2015-09-22 02:00:00,3.60300001,Light Rain,2015-09-22 01:20:00<br />,10.0,Rain,-,94.0,,1001,11.0,2:20 AM,,5.0,West,9.3,270,2015-09-22 02:20:00,2,2
7081,2015-09-22 03:00:00,3.40899998,Light Rain,2015-09-22 02:20:00<br />,10.0,Rain,-,94.0,,1001,11.0,3:20 AM,,10.0,WNW,22.2,290,2015-09-22 03:20:00,2,3
7082,2015-09-22 04:00:00,3.61199997,Partly Cloudy,2015-09-22 03:20:00<br />,9.0,,-,94.0,,1000,10.0,4:20 AM,,10.0,WNW,22.2,290,2015-09-22 04:20:00,2,4
7083,2015-09-22 05:00:00,3.32600001,Light Rain,2015-09-22 04:20:00<br />,10.0,Rain,-,100.0,,1000,10.0,5:20 AM,,10.0,WNW,25.9,290,2015-09-22 05:20:00,2,5
7084,2015-09-22 06:00:00,4.32500002,Mostly Cloudy,2015-09-22 05:20:00<br />,9.0,,-,94.0,,1000,10.0,6:20 AM,,10.0,WNW,27.8,290,2015-09-22 06:20:00,2,6
7085,2015-09-22 07:00:00,8.66100011,Scattered Clouds,2015-09-22 06:20:00<br />,9.0,,-,94.0,,1000,10.0,7:20 AM,,10.0,WNW,27.8,300,2015-09-22 07:20:00,2,7
7086,2015-09-22 08:00:00,15.43700001,Partly Cloudy,2015-09-22 07:20:00<br />,10.0,,-,100.0,,1001,10.0,8:20 AM,,10.0,WNW,22.2,300,2015-09-22 08:20:00,2,8
7087,2015-09-22 09:00:00,17.12299998,Partly Cloudy,2015-09-22 08:20:00<br />,10.0,,-,88.0,,1002,12.0,9:20 AM,,10.0,NW,20.4,310,2015-09-22 09:20:00,2,9
7088,2015-09-22 10:00:00,17.97600008,Partly Cloudy,2015-09-22 09:20:00<br />,10.0,,-,82.0,,1002,13.0,10:20 AM,,10.0,NW,24.1,310,2015-09-22 10:20:00,2,10
7089,2015-09-22 11:00:00,17.70099978,Scattered Clouds,2015-09-22 10:20:00<br />,10.0,,-,82.0,,1003,13.0,11:20 AM,,10.0,WNW,27.8,300,2015-09-22 11:20:00,2,11
7090,2015-09-22 12:00:00,18.54999969,Scattered Clouds,2015-09-22 11:20:00<br />,10.0,,-,77.0,,1003,14.0,12:20 PM,,10.0,NW,31.5,310,2015-09-22 12:20:00,2,12
7091,2015-09-22 13:00:00,15.10999988,Partly Cloudy,2015-09-22 12:20:00<br />,10.0,,-,77.0,,1004,14.0,1:20 PM,,10.0,NW,35.2,310,2015-09-22 13:20:00,2,13
7092,2015-09-22 14:00:00,16.83,Partly Cloudy,2015-09-22 13:20:00<br />,10.0,,-,77.0,,1004,14.0,2:20 PM,,10.0,NW,31.5,310,2015-09-22 14:20:00,2,14
7093,2015-09-22 15:00:00,13.67000012,Partly Cloudy,2015-09-22 14:20:00<br />,9.0,,-,67.0,,1004,15.0,3:20 PM,,10.0,NW,33.3,320,2015-09-22 15:20:00,2,15
7094,2015-09-22 16:00:00,12.30099999,Partly Cloudy,2015-09-22 15:20:00<br />,9.0,,-,77.0,,1005,13.0,4:20 PM,,10.0,NW,24.1,320,2015-09-22 16:20:00,2,16
7095,2015-09-22 17:00:00,7.12999995,Clear,2015-09-22 16:20:00<br />,9.0,,-,72.0,,1006,14.0,5:20 PM,,-9999.0,NW,27.8,310,2015-09-22 17:20:00,2,17
7096,2015-09-22 18:00:00,5.48999999,Clear,2015-09-22 17:20:00<br />,8.0,,-,72.0,,1006,13.0,6:20 PM,,-9999.0,NW,25.9,310,2015-09-22 18:20:00,2,18
7097,2015-09-22 19:00:00,3.1189999999999998,Clear,2015-09-22 18:20:00<br />,8.0,,-,82.0,,1007,11.0,7:20 PM,,-9999.0,WNW,16.7,300,2015-09-22 19:20:00,2,19
7098,2015-09-22 20:00:00,3.41000003,Clear,2015-09-22 19:20:00<br />,8.0,,-,87.0,,1008,10.0,8:20 PM,,-9999.0,WNW,14.8,300,2015-09-22 20:20:00,2,20
7099,2015-09-22 21:00:00,4.01000003,Clear,2015-09-22 20:20:00<br />,8.0,,-,87.0,,1009,10.0,9:20 PM,,-9999.0,WNW,13.0,290,2015-09-22 21:20:00,2,21
7100,2015-09-22 22:00:00,3.49000003,Clear,2015-09-22 21:20:00<br />,8.0,,-,87.0,,1009,10.0,10:20 PM,,-9999.0,NW,13.0,310,2015-09-22 22:20:00,2,22
7101,2015-09-22 23:00:00,3.88800004,Unknown,2015-09-22 22:20:00<br />,9.0,,-,94.0,,1010,10.0,11:20 PM,,10.0,WNW,13.0,300,2015-09-22 23:20:00,2,23
7102,2015-09-23 00:00:00,3.5260000000000002,Clear,2015-09-22 23:20:00<br />,8.0,,-,87.0,,1010,10.0,12:20 AM,,-9999.0,WNW,13.0,300,2015-09-23 00:20:00,3,0
7103,2015-09-23 01:00:00,3.51900003,Clear,2015-09-23 00:20:00<br />,8.0,,-,100.0,,1010,8.0,1:20 AM,,-9999.0,NW,13.0,310,2015-09-23 01:20:00,3,1
7104,2015-09-23 02:00:00,3.24900001,Clear,2015-09-23 01:20:00<br />,8.0,,-,100.0,,1011,8.0,2:20 AM,,-9999.0,WNW,11.1,300,2015-09-23 02:20:00,3,2
7105,2015-09-23 03:00:00,3.06900002,Unknown,2015-09-23 02:20:00<br />,8.0,,-,93.0,,1011,9.0,3:20 AM,,10.0,NW,14.8,310,2015-09-23 03:20:00,3,3
7106,2015-09-23 04:00:00,3.68799997,Unknown,2015-09-23 03:20:00<br />,8.0,,-,100.0,,1011,8.0,4:20 AM,,10.0,WNW,11.1,300,2015-09-23 04:20:00,3,4
7107,2015-09-23 05:00:00,2.9939999999999998,Clear,2015-09-23 04:20:00<br />,8.0,,-,100.0,,1011,8.0,5:20 AM,,-9999.0,NW,14.8,310,2015-09-23 05:20:00,3,5
7108,2015-09-23 06:00:00,3.85800002,Clear,2015-09-23 05:20:00<br />,8.0,,-,100.0,,1011,8.0,6:20 AM,,-9999.0,NW,11.1,310,2015-09-23 06:20:00,3,6
7109,2015-09-23 07:00:00,9.35600006,Partly Cloudy,2015-09-23 06:20:00<br />,8.0,,-,93.0,,1012,9.0,7:20 AM,,10.0,NW,11.1,310,2015-09-23 07:20:00,3,7
7110,2015-09-23 08:00:00,12.51199998,Partly Cloudy,2015-09-23 07:20:00<br />,10.0,,-,94.0,,1012,11.0,8:20 AM,,10.0,NW,11.1,310,2015-09-23 08:20:00,3,8
7111,2015-09-23 09:00:00,15.12300001,Partly Cloudy,2015-09-23 08:20:00<br />,10.0,,-,94.0,,1013,11.0,9:20 AM,,10.0,WNW,9.3,290,2015-09-23 09:20:00,3,9
7112,2015-09-23 10:00:00,15.971000199999997,Partly Cloudy,2015-09-23 09:20:00<br />,11.0,,-,82.0,,1013,14.0,10:20 AM,,10.0,West,20.4,260,2015-09-23 10:20:00,3,10
7113,2015-09-23 11:00:00,19.8390003,Scattered Clouds,2015-09-23 10:20:00<br />,10.0,,-,72.0,,1013,15.0,11:20 AM,,10.0,West,22.2,260,2015-09-23 11:20:00,3,11
7114,2015-09-23 12:00:00,16.73000019,Scattered Clouds,2015-09-23 11:20:00<br />,11.0,,-,72.0,,1013,16.0,12:20 PM,,10.0,West,25.9,260,2015-09-23 12:20:00,3,12
7115,2015-09-23 13:00:00,14.60400001,Mostly Cloudy,2015-09-23 12:20:00<br />,11.0,,-,77.0,,1013,15.0,1:20 PM,,10.0,West,22.2,260,2015-09-23 13:20:00,3,13
7116,2015-09-23 14:00:00,14.95700009,Scattered Clouds,2015-09-23 13:20:00<br />,12.0,,-,77.0,,1013,16.0,2:20 PM,,10.0,West,22.2,260,2015-09-23 14:20:00,3,14
7117,2015-09-23 15:00:00,14.82299998,Mostly Cloudy,2015-09-23 14:20:00<br />,12.0,,-,77.0,,1012,16.0,3:20 PM,,10.0,West,24.1,260,2015-09-23 15:20:00,3,15
7118,2015-09-23 16:00:00,10.78999991,Mostly Cloudy,2015-09-23 15:20:00<br />,12.0,,-,82.0,,1013,15.0,4:20 PM,,10.0,WSW,20.4,250,2015-09-23 16:20:00,3,16
7119,2015-09-23 17:00:00,10.54200009,Mostly Cloudy,2015-09-23 16:20:00<br />,13.0,,-,88.0,,1012,15.0,5:20 PM,,10.0,WSW,22.2,250,2015-09-23 17:20:00,3,17
7120,2015-09-23 18:00:00,7.24000003,Mostly Cloudy,2015-09-23 17:20:00<br />,13.0,,-,88.0,,1012,15.0,6:20 PM,,10.0,WSW,24.1,250,2015-09-23 18:20:00,3,18
7121,2015-09-23 19:00:00,3.41499998,Mostly Cloudy,2015-09-23 18:20:00<br />,13.0,,-,88.0,,1012,15.0,7:20 PM,,10.0,WSW,24.1,250,2015-09-23 19:20:00,3,19
7122,2015-09-23 20:00:00,4.132,Mostly Cloudy,2015-09-23 19:20:00<br />,14.0,,-,94.0,,1012,15.0,8:20 PM,,10.0,WSW,22.2,250,2015-09-23 20:20:00,3,20
7123,2015-09-23 21:00:00,4.11300002,Light Drizzle,2015-09-23 20:20:00<br />,15.0,,-,100.0,,1012,15.0,9:20 PM,,7.0,WSW,20.4,250,2015-09-23 21:20:00,3,21
7124,2015-09-23 22:00:00,4.22100005,Light Rain,2015-09-23 21:20:00<br />,15.0,Rain,-,100.0,,1012,15.0,10:20 PM,,9.0,WSW,20.4,250,2015-09-23 22:20:00,3,22
7125,2015-09-23 23:00:00,3.40199998,Mostly Cloudy,2015-09-23 22:20:00<br />,15.0,,-,100.0,,1012,15.0,11:20 PM,,10.0,WSW,20.4,250,2015-09-23 23:20:00,3,23
7126,2015-09-24 00:00:00,3.92199998,Rain,2015-09-23 23:20:00<br />,15.0,Rain,-,100.0,,1011,15.0,12:20 AM,,3.5,WSW,25.9,250,2015-09-24 00:20:00,4,0
7127,2015-09-24 01:00:00,3.55999997,Light Drizzle,2015-09-24 00:20:00<br />,15.0,,-,100.0,,1011,15.0,1:20 AM,,5.0,WSW,22.2,250,2015-09-24 01:20:00,4,1
7128,2015-09-24 02:00:00,3.49099999,Rain,2015-09-24 01:20:00<br />,14.0,Rain,-,100.0,,1011,14.0,2:20 AM,,-9999.0,WNW,24.1,290,2015-09-24 02:20:00,4,2
7129,2015-09-24 03:00:00,3.82599999,Light Rain Showers,2015-09-24 02:20:00<br />,13.0,Rain,-,100.0,,1011,13.0,3:20 AM,,10.0,West,14.8,270,2015-09-24 03:20:00,4,3
7130,2015-09-24 04:00:00,3.81499998,Mostly Cloudy,2015-09-24 03:20:00<br />,12.0,,-,94.0,,1011,13.0,4:20 AM,,10.0,West,18.5,270,2015-09-24 04:20:00,4,4
7131,2015-09-24 05:00:00,3.45799997,Mostly Cloudy,2015-09-24 04:20:00<br />,11.0,,-,88.0,,1011,13.0,5:20 AM,,10.0,WNW,18.5,290,2015-09-24 05:20:00,4,5
7132,2015-09-24 06:00:00,4.01200002,Scattered Clouds,2015-09-24 05:20:00<br />,11.0,,-,94.0,,1011,12.0,6:20 AM,,10.0,WNW,14.8,290,2015-09-24 06:20:00,4,6
7133,2015-09-24 07:00:00,8.16600016,Light Rain Showers,2015-09-24 06:20:00<br />,12.0,Rain,-,100.0,,1012,12.0,7:20 AM,,10.0,NW,14.8,320,2015-09-24 07:20:00,4,7
7134,2015-09-24 08:00:00,13.85799973,Light Rain Showers,2015-09-24 07:20:00<br />,12.0,Rain,-,94.0,,1012,13.0,8:20 AM,,10.0,NW,11.1,320,2015-09-24 08:20:00,4,8
7135,2015-09-24 09:00:00,15.45099988,Rain Showers,2015-09-24 08:20:00<br />,12.0,Rain,-,94.0,,1013,13.0,9:20 AM,,9.0,WNW,18.5,300,2015-09-24 09:20:00,4,9
7136,2015-09-24 10:00:00,18.926000100000003,Mostly Cloudy,2015-09-24 09:20:00<br />,11.0,,-,82.0,,1013,14.0,10:20 AM,,10.0,West,22.2,260,2015-09-24 10:20:00,4,10
7137,2015-09-24 11:00:00,19.0200001,Mostly Cloudy,2015-09-24 10:20:00<br />,10.0,,-,77.0,,1014,14.0,11:20 AM,,10.0,WSW,24.1,250,2015-09-24 11:20:00,4,11
7138,2015-09-24 12:00:00,16.85499996,Mostly Cloudy,2015-09-24 11:20:00<br />,12.0,,-,88.0,,1014,14.0,12:20 PM,,10.0,West,24.1,260,2015-09-24 12:20:00,4,12
7139,2015-09-24 13:00:00,15.88099986,Mostly Cloudy,2015-09-24 12:20:00<br />,9.0,,-,67.0,,1015,15.0,1:20 PM,,10.0,West,25.9,270,2015-09-24 13:20:00,4,13
7140,2015-09-24 14:00:00,15.53699959,Scattered Clouds,2015-09-24 13:20:00<br />,9.0,,-,67.0,,1015,15.0,2:20 PM,,10.0,West,27.8,270,2015-09-24 14:20:00,4,14
7141,2015-09-24 15:00:00,17.0349999,Mostly Cloudy,2015-09-24 14:20:00<br />,9.0,,-,72.0,,1015,14.0,3:20 PM,,10.0,West,25.9,270,2015-09-24 15:20:00,4,15
7142,2015-09-24 16:00:00,14.74999998,Mostly Cloudy,2015-09-24 15:20:00<br />,11.0,,-,88.0,,1016,13.0,4:20 PM,,10.0,WSW,20.4,250,2015-09-24 16:20:00,4,16
7143,2015-09-24 17:00:00,9.34299987,Scattered Clouds,2015-09-24 16:20:00<br />,9.0,,-,72.0,,1016,14.0,5:20 PM,,10.0,West,22.2,270,2015-09-24 17:20:00,4,17
7144,2015-09-24 18:00:00,6.65400001,Scattered Clouds,2015-09-24 17:20:00<br />,9.0,,-,72.0,,1016,14.0,6:20 PM,,10.0,West,20.4,270,2015-09-24 18:20:00,4,18
7145,2015-09-24 19:00:00,3.33500001,Scattered Clouds,2015-09-24 18:20:00<br />,9.0,,-,77.0,,1017,13.0,7:20 PM,,10.0,West,18.5,270,2015-09-24 19:20:00,4,19
7146,2015-09-24 20:00:00,3.02100001,Scattered Clouds,2015-09-24 19:20:00<br />,9.0,,-,77.0,,1017,13.0,8:20 PM,,10.0,West,16.7,270,2015-09-24 20:20:00,4,20
7147,2015-09-24 21:00:00,3.67199998,Scattered Clouds,2015-09-24 20:20:00<br />,9.0,,-,77.0,,1018,13.0,9:20 PM,,10.0,West,18.5,280,2015-09-24 21:20:00,4,21
7148,2015-09-24 22:00:00,3.87000004,Light Rain,2015-09-24 21:20:00<br />,10.0,Rain,-,82.0,,1018,13.0,10:20 PM,,10.0,West,13.0,280,2015-09-24 22:20:00,4,22
7149,2015-09-24 23:00:00,2.64499999,Partly Cloudy,2015-09-24 22:20:00<br />,10.0,,-,82.0,,1019,13.0,11:20 PM,,10.0,West,14.8,280,2015-09-24 23:20:00,4,23
7150,2015-09-25 00:00:00,3.48300004,Overcast,2015-09-24 23:20:00<br />,10.0,,-,88.0,,1019,12.0,12:20 AM,,10.0,WNW,9.3,300,2015-09-25 00:20:00,5,0
7151,2015-09-25 01:00:00,3.58200004,Partly Cloudy,2015-09-25 00:20:00<br />,9.0,,-,88.0,,1019,11.0,1:20 AM,,10.0,WNW,13.0,300,2015-09-25 01:20:00,5,1
7152,2015-09-25 02:00:00,3.12700003,Unknown,2015-09-25 01:20:00<br />,9.0,,-,94.0,,1019,10.0,2:20 AM,,10.0,NW,7.4,310,2015-09-25 02:20:00,5,2
7153,2015-09-25 03:00:00,3.17900002,Clear,2015-09-25 02:20:00<br />,9.0,,-,94.0,,1020,10.0,3:20 AM,,-9999.0,WNW,11.1,290,2015-09-25 03:20:00,5,3
7154,2015-09-25 04:00:00,3.54899999,Clear,2015-09-25 03:20:00<br />,8.0,,-,93.0,,1020,9.0,4:20 AM,,-9999.0,Variable,5.6,0,2015-09-25 04:20:00,5,4
7155,2015-09-25 05:00:00,3.13299998,Clear,2015-09-25 04:20:00<br />,8.0,,-,93.0,,1020,9.0,5:20 AM,,-9999.0,NNW,7.4,340,2015-09-25 05:20:00,5,5
7156,2015-09-25 06:00:00,3.77399997,Clear,2015-09-25 05:20:00<br />,8.0,,-,87.0,,1021,10.0,6:20 AM,,-9999.0,NNW,11.1,330,2015-09-25 06:20:00,5,6
7157,2015-09-25 07:00:00,8.70800002,Partly Cloudy,2015-09-25 06:20:00<br />,7.0,,-,87.0,,1021,9.0,7:20 AM,,10.0,NNW,9.3,330,2015-09-25 07:20:00,5,7
7158,2015-09-25 08:00:00,14.07399989,Partly Cloudy,2015-09-25 07:20:00<br />,8.0,,-,87.0,,1022,10.0,8:20 AM,,10.0,WNW,5.6,290,2015-09-25 08:20:00,5,8
7159,2015-09-25 09:00:00,16.67100018,Partly Cloudy,2015-09-25 08:20:00<br />,9.0,,-,82.0,,1023,12.0,9:20 AM,,10.0,NW,7.4,320,2015-09-25 09:20:00,5,9
7160,2015-09-25 10:00:00,14.64499976,Partly Cloudy,2015-09-25 09:20:00<br />,9.0,,-,72.0,,1023,14.0,10:20 AM,,10.0,NNW,11.1,330,2015-09-25 10:20:00,5,10
7161,2015-09-25 11:00:00,17.382999899999998,Partly Cloudy,2015-09-25 10:20:00<br />,8.0,,-,63.0,,1024,15.0,11:20 AM,,10.0,WNW,11.1,300,2015-09-25 11:20:00,5,11
7162,2015-09-25 12:00:00,16.68799997,Scattered Clouds,2015-09-25 11:20:00<br />,7.0,,-,59.0,,1024,15.0,12:20 PM,,10.0,West,9.3,270,2015-09-25 12:20:00,5,12
7163,2015-09-25 13:00:00,14.03500001,Scattered Clouds,2015-09-25 12:20:00<br />,8.0,,-,59.0,,1024,16.0,1:20 PM,,10.0,WSW,16.7,250,2015-09-25 13:20:00,5,13
7164,2015-09-25 14:00:00,13.313999800000001,Clear,2015-09-25 13:20:00<br />,8.0,,-,59.0,,1024,16.0,2:20 PM,,-9999.0,West,16.7,260,2015-09-25 14:20:00,5,14
7165,2015-09-25 15:00:00,14.30499998,Clear,2015-09-25 14:20:00<br />,8.0,,-,59.0,,1024,16.0,3:20 PM,,-9999.0,WSW,18.5,250,2015-09-25 15:20:00,5,15
7166,2015-09-25 16:00:00,9.62800002,Partly Cloudy,2015-09-25 15:20:00<br />,7.0,,-,59.0,,1024,15.0,4:20 PM,,10.0,West,16.7,260,2015-09-25 16:20:00,5,16
7167,2015-09-25 17:00:00,7.17100003,Partly Cloudy,2015-09-25 16:20:00<br />,8.0,,-,63.0,,1024,15.0,5:20 PM,,10.0,West,14.8,270,2015-09-25 17:20:00,5,17
7168,2015-09-25 18:00:00,2.48300003,Clear,2015-09-25 17:20:00<br />,9.0,,-,72.0,,1025,14.0,6:20 PM,,-9999.0,WNW,11.1,290,2015-09-25 18:20:00,5,18
7169,2015-09-25 19:00:00,2.69600006,Clear,2015-09-25 18:20:00<br />,8.0,,-,82.0,,1025,11.0,7:20 PM,,-9999.0,WNW,13.0,290,2015-09-25 19:20:00,5,19
7170,2015-09-25 20:00:00,2.47900001,Clear,2015-09-25 19:20:00<br />,8.0,,-,82.0,,1026,11.0,8:20 PM,,-9999.0,WNW,11.1,300,2015-09-25 20:20:00,5,20
7171,2015-09-25 21:00:00,3.11500001,Clear,2015-09-25 20:20:00<br />,8.0,,-,87.0,,1026,10.0,9:20 PM,,-9999.0,NNW,11.1,340,2015-09-25 21:20:00,5,21
7172,2015-09-25 22:00:00,2.85700007,Unknown,2015-09-25 21:20:00<br />,7.0,,-,87.0,,1026,9.0,10:20 PM,,10.0,North,11.1,360,2015-09-25 22:20:00,5,22
7173,2015-09-25 23:00:00,2.28700003,Clear,2015-09-25 22:20:00<br />,7.0,,-,87.0,,1027,9.0,11:20 PM,,-9999.0,North,11.1,360,2015-09-25 23:20:00,5,23
7174,2015-09-26 00:00:00,2.73800005,Clear,2015-09-25 23:20:00<br />,6.0,,-,87.0,,1027,8.0,12:20 AM,,-9999.0,North,7.4,10,2015-09-26 00:20:00,6,0
7175,2015-09-26 01:00:00,2.61700003,Clear,2015-09-26 00:20:00<br />,6.0,,-,87.0,,1027,8.0,1:20 AM,,-9999.0,Variable,3.7,0,2015-09-26 01:20:00,6,1
7176,2015-09-26 02:00:00,2.50100004,Clear,2015-09-26 01:20:00<br />,6.0,,-,93.0,,1027,7.0,2:20 AM,,-9999.0,NNE,11.1,30,2015-09-26 02:20:00,6,2
7177,2015-09-26 03:00:00,2.54799999,Unknown,2015-09-26 02:20:00<br />,7.0,,-,87.0,,1027,9.0,3:20 AM,,10.0,NE,13.0,40,2015-09-26 03:20:00,6,3
7178,2015-09-26 04:00:00,2.87000003,Unknown,2015-09-26 03:20:00<br />,7.0,,-,87.0,,1027,9.0,4:20 AM,,10.0,ENE,11.1,60,2015-09-26 04:20:00,6,4
7179,2015-09-26 05:00:00,2.73400004,Unknown,2015-09-26 04:20:00<br />,6.0,,-,82.0,,1027,9.0,5:20 AM,,10.0,ENE,9.3,60,2015-09-26 05:20:00,6,5
7180,2015-09-26 06:00:00,2.40900001,Clear,2015-09-26 05:20:00<br />,6.0,,-,82.0,,1027,9.0,6:20 AM,,-9999.0,NE,11.1,50,2015-09-26 06:20:00,6,6
7181,2015-09-26 07:00:00,2.61100003,Unknown,2015-09-26 06:20:00<br />,6.0,,-,87.0,,1028,8.0,7:20 AM,,10.0,NNE,7.4,30,2015-09-26 07:20:00,6,7
7182,2015-09-26 08:00:00,2.65700005,Unknown,2015-09-26 07:20:00<br />,7.0,,-,87.0,,1028,9.0,8:20 AM,,10.0,NE,11.1,50,2015-09-26 08:20:00,6,8
7183,2015-09-26 09:00:00,2.18600004,Unknown,2015-09-26 08:20:00<br />,8.0,,-,82.0,,1029,11.0,9:20 AM,,10.0,ENE,14.8,60,2015-09-26 09:20:00,6,9
7184,2015-09-26 10:00:00,2.42800003,Unknown,2015-09-26 09:20:00<br />,8.0,,-,72.0,,1029,13.0,10:20 AM,,10.0,ENE,16.7,60,2015-09-26 10:20:00,6,10
7185,2015-09-26 11:00:00,2.25399999,Unknown,2015-09-26 10:20:00<br />,8.0,,-,67.0,,1029,14.0,11:20 AM,,10.0,ENE,14.8,60,2015-09-26 11:20:00,6,11
7186,2015-09-26 12:00:00,2.37400002,Unknown,2015-09-26 11:20:00<br />,9.0,,-,67.0,,1029,15.0,12:20 PM,,10.0,East,16.7,80,2015-09-26 12:20:00,6,12
7187,2015-09-26 13:00:00,2.377,Unknown,2015-09-26 12:20:00<br />,8.0,,-,59.0,,1029,16.0,1:20 PM,,10.0,East,14.8,90,2015-09-26 13:20:00,6,13
7188,2015-09-26 14:00:00,2.34900004,Clear,2015-09-26 13:20:00<br />,8.0,,-,59.0,,1028,16.0,2:20 PM,,-9999.0,East,13.0,90,2015-09-26 14:20:00,6,14
7189,2015-09-26 15:00:00,2.6039999999999996,Clear,2015-09-26 14:20:00<br />,7.0,,-,52.0,,1028,17.0,3:20 PM,,-9999.0,ENE,13.0,70,2015-09-26 15:20:00,6,15
7190,2015-09-26 16:00:00,2.22100004,Partly Cloudy,2015-09-26 15:20:00<br />,8.0,,-,55.0,,1028,17.0,4:20 PM,,10.0,NE,9.3,50,2015-09-26 16:20:00,6,16
7191,2015-09-26 17:00:00,2.16800003,Partly Cloudy,2015-09-26 16:20:00<br />,8.0,,-,59.0,,1028,16.0,5:20 PM,,10.0,NE,13.0,50,2015-09-26 17:20:00,6,17
7192,2015-09-26 18:00:00,2.61500006,Clear,2015-09-26 17:20:00<br />,8.0,,-,63.0,,1028,15.0,6:20 PM,,-9999.0,ENE,9.3,60,2015-09-26 18:20:00,6,18
7193,2015-09-26 19:00:00,2.14500005,Clear,2015-09-26 18:20:00<br />,8.0,,-,72.0,,1029,13.0,7:20 PM,,-9999.0,ENE,7.4,60,2015-09-26 19:20:00,6,19
7194,2015-09-26 20:00:00,2.50699997,Clear,2015-09-26 19:20:00<br />,8.0,,-,72.0,,1029,13.0,8:20 PM,,-9999.0,NE,7.4,40,2015-09-26 20:20:00,6,20
7195,2015-09-26 21:00:00,2.35100003,Clear,2015-09-26 20:20:00<br />,8.0,,-,77.0,,1029,12.0,9:20 PM,,-9999.0,NE,7.4,40,2015-09-26 21:20:00,6,21
7196,2015-09-26 22:00:00,2.90799999,Unknown,2015-09-26 21:20:00<br />,8.0,,-,82.0,,1030,11.0,10:20 PM,,10.0,NE,9.3,40,2015-09-26 22:20:00,6,22
7197,2015-09-26 23:00:00,2.63099998,Unknown,2015-09-26 22:20:00<br />,8.0,,-,82.0,,1030,11.0,11:20 PM,,10.0,ENE,7.4,60,2015-09-26 23:20:00,6,23
