,timestamp,energy,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees,DateUTC<br />,timestamp.1,weekday,hour
8152,2015-12-07 19:00:00,49.0,7:51 PM,17.8,-3.3,24.0,1016.8,16.1,Calm,Calm,-,,,Clear,0,2015-12-08 02:51:00<br />,2015-12-07 19:51:00,1,19
8153,2015-12-07 20:00:00,48.86,8:51 PM,17.2,-3.3,25.0,1017.4,16.1,Calm,Calm,-,,,Clear,0,2015-12-08 03:51:00<br />,2015-12-07 20:51:00,1,20
8154,2015-12-07 21:00:00,46.76,9:51 PM,15.6,-2.8,28.0,1017.1,16.1,Calm,Calm,-,,,Clear,0,2015-12-08 04:51:00<br />,2015-12-07 21:51:00,1,21
8155,2015-12-07 22:00:00,42.52,10:51 PM,13.9,-2.2,33.0,1017.4,16.1,Calm,Calm,-,,,Clear,0,2015-12-08 05:51:00<br />,2015-12-07 22:51:00,1,22
8156,2015-12-07 23:00:00,41.38,11:51 PM,11.7,-1.1,41.0,1018.0,16.1,SW,5.6,-,,,Clear,220,2015-12-08 06:51:00<br />,2015-12-07 23:51:00,1,23
8157,2015-12-08 00:00:00,41.39,12:51 AM,11.7,-1.1,41.0,1018.0,16.1,East,9.3,-,,,Partly Cloudy,80,2015-12-08 07:51:00<br />,2015-12-08 00:51:00,2,0
8158,2015-12-08 01:00:00,45.18,1:51 AM,11.1,0.0,47.0,1017.2,16.1,SE,9.3,-,,,Partly Cloudy,130,2015-12-08 08:51:00<br />,2015-12-08 01:51:00,2,1
8159,2015-12-08 02:00:00,43.07,2:51 AM,11.1,-0.6,45.0,1017.2,16.1,East,9.3,-,,,Partly Cloudy,90,2015-12-08 09:51:00<br />,2015-12-08 02:51:00,2,2
8160,2015-12-08 03:00:00,39.59,3:51 AM,11.7,-2.8,37.0,1017.2,16.1,ESE,11.1,-,,,Partly Cloudy,110,2015-12-08 10:51:00<br />,2015-12-08 03:51:00,2,3
8161,2015-12-08 04:00:00,37.5,4:51 AM,10.6,-2.2,41.0,1017.6,16.1,East,11.1,-,,,Scattered Clouds,100,2015-12-08 11:51:00<br />,2015-12-08 04:51:00,2,4
8162,2015-12-08 05:00:00,25.19,5:51 AM,10.0,-1.7,44.0,1017.4,16.1,SSE,9.3,-,,,Partly Cloudy,150,2015-12-08 12:51:00<br />,2015-12-08 05:51:00,2,5
8163,2015-12-08 06:00:00,22.66,6:51 AM,10.0,-2.2,43.0,1018.1,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-12-08 13:51:00<br />,2015-12-08 06:51:00,2,6
8164,2015-12-08 07:00:00,20.85,7:51 AM,10.0,-1.7,44.0,1018.6,16.1,ESE,7.4,-,,,Mostly Cloudy,110,2015-12-08 14:51:00<br />,2015-12-08 07:51:00,2,7
8165,2015-12-08 08:00:00,20.93,8:51 AM,12.8,-2.8,34.0,1019.0,16.1,East,13.0,-,,,Mostly Cloudy,100,2015-12-08 15:51:00<br />,2015-12-08 08:51:00,2,8
8166,2015-12-08 09:00:00,20.84,9:51 AM,15.0,-3.9,27.0,1020.0,16.1,East,7.4,-,,,Mostly Cloudy,80,2015-12-08 16:51:00<br />,2015-12-08 09:51:00,2,9
8167,2015-12-08 10:00:00,21.13,10:51 AM,16.1,-3.3,26.0,1019.6,16.1,East,7.4,-,,,Mostly Cloudy,80,2015-12-08 17:51:00<br />,2015-12-08 10:51:00,2,10
8168,2015-12-08 11:00:00,31.11,11:51 AM,19.4,-3.3,21.0,1018.6,16.1,Variable,7.4,-,,,Scattered Clouds,0,2015-12-08 18:51:00<br />,2015-12-08 11:51:00,2,11
8169,2015-12-08 12:00:00,40.68,12:51 PM,21.1,-4.4,18.0,1017.2,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-12-08 19:51:00<br />,2015-12-08 12:51:00,2,12
8170,2015-12-08 13:00:00,43.86,1:51 PM,22.2,-4.4,17.0,1016.3,16.1,NW,5.6,-,,,Partly Cloudy,320,2015-12-08 20:51:00<br />,2015-12-08 13:51:00,2,13
8171,2015-12-08 14:00:00,44.51,2:51 PM,23.3,-5.6,14.0,1015.7,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-12-08 21:51:00<br />,2015-12-08 14:51:00,2,14
8172,2015-12-08 15:00:00,45.99,3:51 PM,23.3,-5.6,14.0,1015.4,16.1,Calm,Calm,-,,,Partly Cloudy,0,2015-12-08 22:51:00<br />,2015-12-08 15:51:00,2,15
8173,2015-12-08 16:00:00,46.61,4:51 PM,22.8,-5.6,15.0,1015.8,16.1,NW,9.3,-,,,Partly Cloudy,310,2015-12-08 23:51:00<br />,2015-12-08 16:51:00,2,16
8174,2015-12-08 17:00:00,48.04,5:51 PM,21.1,-3.9,18.0,1015.9,16.1,Calm,Calm,-,,,Clear,0,2015-12-09 00:51:00<br />,2015-12-08 17:51:00,2,17
8175,2015-12-08 18:00:00,47.8,6:51 PM,18.9,-2.8,23.0,1016.2,16.1,Calm,Calm,-,,,Clear,0,2015-12-09 01:51:00<br />,2015-12-08 18:51:00,2,18
8176,2015-12-08 19:00:00,47.74,7:51 PM,17.2,-1.7,28.0,1016.7,16.1,Calm,Calm,-,,,Clear,0,2015-12-09 02:51:00<br />,2015-12-08 19:51:00,2,19
8177,2015-12-08 20:00:00,48.95,8:51 PM,16.1,-1.1,31.0,1017.2,16.1,Calm,Calm,-,,,Clear,0,2015-12-09 03:51:00<br />,2015-12-08 20:51:00,2,20
8178,2015-12-08 21:00:00,48.55,9:51 PM,15.6,-1.7,31.0,1017.4,16.1,East,5.6,-,,,Clear,80,2015-12-09 04:51:00<br />,2015-12-08 21:51:00,2,21
8179,2015-12-08 22:00:00,46.29,10:51 PM,15.0,0.0,36.0,1017.0,16.1,ESE,7.4,-,,,Clear,120,2015-12-09 05:51:00<br />,2015-12-08 22:51:00,2,22
8180,2015-12-08 23:00:00,48.07,11:51 PM,13.3,0.0,40.0,1017.1,16.1,East,7.4,-,,,Clear,90,2015-12-09 06:51:00<br />,2015-12-08 23:51:00,2,23
8181,2015-12-09 00:00:00,47.26,12:51 AM,12.8,-0.6,40.0,1016.6,16.1,East,9.3,-,,,Clear,100,2015-12-09 07:51:00<br />,2015-12-09 00:51:00,3,0
8182,2015-12-09 01:00:00,47.09,1:51 AM,12.8,-1.7,37.0,1016.2,16.1,ESE,9.3,-,,,Clear,110,2015-12-09 08:51:00<br />,2015-12-09 01:51:00,3,1
8183,2015-12-09 02:00:00,48.26,2:51 AM,12.2,-0.6,41.0,1016.3,16.1,East,9.3,-,,,Clear,90,2015-12-09 09:51:00<br />,2015-12-09 02:51:00,3,2
8184,2015-12-09 03:00:00,48.34,3:51 AM,11.7,-0.6,43.0,1017.2,16.1,East,5.6,-,,,Clear,90,2015-12-09 10:51:00<br />,2015-12-09 03:51:00,3,3
8185,2015-12-09 04:00:00,40.91,4:51 AM,11.1,-1.1,43.0,1017.0,16.1,ESE,9.3,-,,,Clear,120,2015-12-09 11:51:00<br />,2015-12-09 04:51:00,3,4
8186,2015-12-09 05:00:00,25.85,5:51 AM,11.1,-1.7,41.0,1017.0,16.1,East,14.8,-,,,Clear,90,2015-12-09 12:51:00<br />,2015-12-09 05:51:00,3,5
8187,2015-12-09 06:00:00,20.93,6:51 AM,10.0,-1.1,46.0,1017.9,16.1,East,9.3,-,,,Scattered Clouds,100,2015-12-09 13:51:00<br />,2015-12-09 06:51:00,3,6
8188,2015-12-09 07:00:00,20.66,7:51 AM,11.1,-1.7,41.0,1018.2,16.1,ESE,9.3,-,,,Partly Cloudy,110,2015-12-09 14:51:00<br />,2015-12-09 07:51:00,3,7
8189,2015-12-09 08:00:00,20.6,8:51 AM,13.9,-1.7,34.0,1018.1,16.1,ESE,9.3,-,,,Scattered Clouds,120,2015-12-09 15:51:00<br />,2015-12-09 08:51:00,3,8
8190,2015-12-09 09:00:00,22.39,9:51 AM,16.7,-2.2,28.0,1018.4,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-12-09 16:51:00<br />,2015-12-09 09:51:00,3,9
8191,2015-12-09 10:00:00,20.24,10:51 AM,17.8,-2.2,26.0,1018.1,16.1,ENE,7.4,-,,,Mostly Cloudy,70,2015-12-09 17:51:00<br />,2015-12-09 10:51:00,3,10
8192,2015-12-09 11:00:00,29.4,11:51 AM,20.0,-2.8,21.0,1017.0,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-09 18:51:00<br />,2015-12-09 11:51:00,3,11
8193,2015-12-09 12:00:00,36.69,12:51 PM,21.1,-2.8,20.0,1015.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-09 19:51:00<br />,2015-12-09 12:51:00,3,12
8194,2015-12-09 13:00:00,37.74,1:51 PM,22.2,-3.3,18.0,1014.7,16.1,NW,5.6,-,,,Mostly Cloudy,310,2015-12-09 20:51:00<br />,2015-12-09 13:51:00,3,13
8195,2015-12-09 14:00:00,39.43,2:51 PM,22.2,-3.3,18.0,1014.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-09 21:51:00<br />,2015-12-09 14:51:00,3,14
8196,2015-12-09 15:00:00,43.98,3:51 PM,22.2,-2.2,20.0,1013.9,16.1,Calm,Calm,-,,,Overcast,0,2015-12-09 22:51:00<br />,2015-12-09 15:51:00,3,15
8197,2015-12-09 16:00:00,43.7,4:51 PM,21.1,-0.6,24.0,1013.8,16.1,WSW,5.6,-,,,Overcast,240,2015-12-09 23:51:00<br />,2015-12-09 16:51:00,3,16
8198,2015-12-09 17:00:00,45.29,5:51 PM,18.9,0.0,28.0,1014.0,16.1,Calm,Calm,-,,,Overcast,0,2015-12-10 00:51:00<br />,2015-12-09 17:51:00,3,17
8199,2015-12-09 18:00:00,45.56,6:51 PM,18.3,0.6,31.0,1013.9,16.1,Calm,Calm,-,,,Overcast,0,2015-12-10 01:51:00<br />,2015-12-09 18:51:00,3,18
8200,2015-12-09 19:00:00,46.11,7:51 PM,16.7,1.7,37.0,1014.1,12.9,Calm,Calm,-,,,Overcast,0,2015-12-10 02:51:00<br />,2015-12-09 19:51:00,3,19
8201,2015-12-09 20:00:00,46.9,8:51 PM,16.1,1.1,36.0,1013.9,16.1,East,9.3,-,,,Mostly Cloudy,80,2015-12-10 03:51:00<br />,2015-12-09 20:51:00,3,20
8202,2015-12-09 21:00:00,46.11,9:51 PM,15.6,1.1,38.0,1013.8,16.1,East,14.8,-,,,Scattered Clouds,90,2015-12-10 04:51:00<br />,2015-12-09 21:51:00,3,21
8203,2015-12-09 22:00:00,45.75,10:51 PM,13.9,1.7,44.0,1014.2,16.1,East,11.1,-,,,Partly Cloudy,90,2015-12-10 05:51:00<br />,2015-12-09 22:51:00,3,22
8204,2015-12-09 23:00:00,44.54,11:51 PM,13.3,0.6,42.0,1014.7,16.1,SE,5.6,-,,,Partly Cloudy,130,2015-12-10 06:51:00<br />,2015-12-09 23:51:00,3,23
8205,2015-12-10 00:00:00,45.57,12:51 AM,12.2,2.2,51.0,1014.6,16.1,ESE,9.3,-,,,Partly Cloudy,120,2015-12-10 07:51:00<br />,2015-12-10 00:51:00,4,0
8206,2015-12-10 01:00:00,45.3,1:51 AM,11.1,2.2,54.0,1013.9,16.1,ESE,9.3,-,,,Clear,110,2015-12-10 08:51:00<br />,2015-12-10 01:51:00,4,1
8207,2015-12-10 02:00:00,43.82,2:51 AM,10.6,2.2,56.0,1014.0,16.1,ESE,5.6,-,,,Partly Cloudy,120,2015-12-10 09:51:00<br />,2015-12-10 02:51:00,4,2
8208,2015-12-10 03:00:00,41.97,3:51 AM,12.8,0.6,43.0,1013.1,16.1,SE,14.8,-,,,Partly Cloudy,130,2015-12-10 10:51:00<br />,2015-12-10 03:51:00,4,3
8209,2015-12-10 04:00:00,35.88,4:51 AM,11.7,0.0,45.0,1013.5,16.1,ESE,9.3,-,,,Partly Cloudy,110,2015-12-10 11:51:00<br />,2015-12-10 04:51:00,4,4
8210,2015-12-10 05:00:00,24.92,5:51 AM,10.0,1.1,54.0,1014.2,16.1,East,11.1,-,,,Partly Cloudy,90,2015-12-10 12:51:00<br />,2015-12-10 05:51:00,4,5
8211,2015-12-10 06:00:00,20.86,6:51 AM,11.1,0.6,49.0,1014.2,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-12-10 13:51:00<br />,2015-12-10 06:51:00,4,6
8212,2015-12-10 07:00:00,20.8,7:51 AM,11.7,0.6,47.0,1014.4,16.1,ESE,13.0,-,,,Mostly Cloudy,120,2015-12-10 14:51:00<br />,2015-12-10 07:51:00,4,7
8213,2015-12-10 08:00:00,20.64,8:51 AM,13.9,0.6,40.0,1014.7,16.1,ESE,13.0,-,,,Mostly Cloudy,110,2015-12-10 15:51:00<br />,2015-12-10 08:51:00,4,8
8214,2015-12-10 09:00:00,23.36,9:51 AM,15.6,0.0,35.0,1015.3,16.1,East,14.8,-,,,Mostly Cloudy,100,2015-12-10 16:51:00<br />,2015-12-10 09:51:00,4,9
8215,2015-12-10 10:00:00,20.46,10:51 AM,17.8,-0.6,29.0,1015.5,16.1,East,7.4,-,,,Mostly Cloudy,80,2015-12-10 17:51:00<br />,2015-12-10 10:51:00,4,10
8216,2015-12-10 11:00:00,28.39,11:51 AM,20.0,-1.7,23.0,1014.2,16.1,Variable,5.6,-,,,Mostly Cloudy,0,2015-12-10 18:51:00<br />,2015-12-10 11:51:00,4,11
8217,2015-12-10 12:00:00,43.39,12:51 PM,22.2,-0.6,22.0,1012.4,16.1,SE,7.4,-,,,Mostly Cloudy,140,2015-12-10 19:51:00<br />,2015-12-10 12:51:00,4,12
8218,2015-12-10 13:00:00,45.64,1:51 PM,23.3,-0.6,21.0,1011.4,16.1,ESE,9.3,-,,,Mostly Cloudy,110,2015-12-10 20:51:00<br />,2015-12-10 13:51:00,4,13
8219,2015-12-10 14:00:00,45.32,2:51 PM,24.4,-0.6,19.0,1010.5,16.1,ESE,9.3,-,,,Mostly Cloudy,120,2015-12-10 21:51:00<br />,2015-12-10 14:51:00,4,14
8220,2015-12-10 15:00:00,43.45,3:51 PM,25.0,-2.2,17.0,1010.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-10 22:51:00<br />,2015-12-10 15:51:00,4,15
8221,2015-12-10 16:00:00,43.94,4:51 PM,24.4,-1.1,19.0,1009.8,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-10 23:51:00<br />,2015-12-10 16:51:00,4,16
8222,2015-12-10 17:00:00,44.13,5:51 PM,22.2,-0.6,22.0,1009.9,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-11 00:51:00<br />,2015-12-10 17:51:00,4,17
8223,2015-12-10 18:00:00,45.37,6:51 PM,20.0,0.6,27.0,1009.6,16.1,Calm,Calm,-,,,Scattered Clouds,0,2015-12-11 01:51:00<br />,2015-12-10 18:51:00,4,18
8224,2015-12-10 19:00:00,46.28,7:51 PM,18.3,1.1,32.0,1009.2,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-11 02:51:00<br />,2015-12-10 19:51:00,4,19
8225,2015-12-10 20:00:00,47.86,8:51 PM,17.8,1.7,34.0,1009.0,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-12-11 03:51:00<br />,2015-12-10 20:51:00,4,20
8226,2015-12-10 21:00:00,49.75,9:51 PM,15.6,2.2,41.0,1009.2,16.1,East,11.1,-,,,Mostly Cloudy,90,2015-12-11 04:51:00<br />,2015-12-10 21:51:00,4,21
8227,2015-12-10 22:00:00,51.08,10:51 PM,15.6,1.7,39.0,1008.7,16.1,East,13.0,-,,,Mostly Cloudy,100,2015-12-11 05:51:00<br />,2015-12-10 22:51:00,4,22
8228,2015-12-10 23:00:00,49.53,11:51 PM,14.4,1.1,41.0,1007.9,16.1,East,16.7,-,,,Mostly Cloudy,80,2015-12-11 06:51:00<br />,2015-12-10 23:51:00,4,23
8229,2015-12-11 00:00:00,47.68,12:51 AM,13.9,0.6,40.0,1007.0,16.1,East,13.0,-,,,Mostly Cloudy,90,2015-12-11 07:51:00<br />,2015-12-11 00:51:00,5,0
8230,2015-12-11 01:00:00,46.54,1:51 AM,13.9,0.6,40.0,1006.6,16.1,East,14.8,-,,,Mostly Cloudy,90,2015-12-11 08:51:00<br />,2015-12-11 01:51:00,5,1
8231,2015-12-11 02:00:00,47.36,2:51 AM,13.9,0.0,39.0,1006.2,16.1,East,9.3,-,,,Mostly Cloudy,90,2015-12-11 09:51:00<br />,2015-12-11 02:51:00,5,2
8232,2015-12-11 03:00:00,48.1,3:51 AM,13.3,0.6,42.0,1005.4,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-12-11 10:51:00<br />,2015-12-11 03:51:00,5,3
8233,2015-12-11 04:00:00,47.04,4:51 AM,13.3,0.6,42.0,1004.5,16.1,East,11.1,-,,,Mostly Cloudy,100,2015-12-11 11:51:00<br />,2015-12-11 04:51:00,5,4
8234,2015-12-11 05:00:00,27.2,5:51 AM,13.3,0.0,40.0,1004.3,16.1,ENE,13.0,-,,,Overcast,70,2015-12-11 12:51:00<br />,2015-12-11 05:51:00,5,5
8235,2015-12-11 06:00:00,23.16,6:51 AM,12.8,1.1,45.0,1005.1,16.1,SSW,7.4,-,,,Mostly Cloudy,210,2015-12-11 13:51:00<br />,2015-12-11 06:51:00,5,6
8236,2015-12-11 07:00:00,20.92,7:51 AM,12.2,1.7,49.0,1006.1,16.1,South,7.4,-,,,Mostly Cloudy,190,2015-12-11 14:51:00<br />,2015-12-11 07:51:00,5,7
8237,2015-12-11 08:00:00,20.5,8:51 AM,13.3,1.7,45.0,1006.1,16.1,ESE,7.4,-,,,Overcast,110,2015-12-11 15:51:00<br />,2015-12-11 08:51:00,5,8
8238,2015-12-11 09:00:00,22.38,9:51 AM,14.4,1.1,41.0,1006.6,16.1,East,7.4,-,,,Overcast,90,2015-12-11 16:51:00<br />,2015-12-11 09:51:00,5,9
8239,2015-12-11 10:00:00,20.28,10:51 AM,15.0,0.0,36.0,1006.8,16.1,ESE,7.4,-,,,Overcast,110,2015-12-11 17:51:00<br />,2015-12-11 10:51:00,5,10
8240,2015-12-11 11:00:00,28.9,11:51 AM,15.6,0.6,36.0,1006.0,16.1,East,7.4,-,,,Overcast,100,2015-12-11 18:51:00<br />,2015-12-11 11:51:00,5,11
8241,2015-12-11 12:00:00,41.79,12:51 PM,18.3,3.3,37.0,1004.9,16.1,Variable,5.6,-,,,Overcast,0,2015-12-11 19:51:00<br />,2015-12-11 12:51:00,5,12
8242,2015-12-11 13:00:00,39.65,1:51 PM,18.9,4.4,38.0,1004.1,16.1,NNW,7.4,-,,,Overcast,330,2015-12-11 20:51:00<br />,2015-12-11 13:51:00,5,13
8243,2015-12-11 14:00:00,41.14,2:51 PM,18.3,4.4,40.0,1003.3,16.1,ESE,11.1,-,,,Overcast,110,2015-12-11 21:51:00<br />,2015-12-11 14:51:00,5,14
8244,2015-12-11 15:00:00,43.25,3:51 PM,18.3,4.4,40.0,1002.9,16.1,Calm,Calm,-,,,Overcast,0,2015-12-11 22:51:00<br />,2015-12-11 15:51:00,5,15
8245,2015-12-11 16:00:00,42.65,4:51 PM,18.3,5.0,42.0,1002.6,16.1,ESE,5.6,-,,,Overcast,120,2015-12-11 23:51:00<br />,2015-12-11 16:51:00,5,16
8246,2015-12-11 17:00:00,37.85,5:51 PM,18.3,5.0,42.0,1002.5,16.1,Calm,Calm,-,,,Overcast,0,2015-12-12 00:51:00<br />,2015-12-11 17:51:00,5,17
8247,2015-12-11 18:00:00,40.28,6:51 PM,17.8,3.3,38.0,1002.7,16.1,WNW,9.3,-,,,Overcast,300,2015-12-12 01:51:00<br />,2015-12-11 18:51:00,5,18
8248,2015-12-11 19:00:00,39.91,7:51 PM,17.2,1.7,35.0,1003.0,16.1,West,18.5,-,,,Overcast,260,2015-12-12 02:51:00<br />,2015-12-11 19:51:00,5,19
8249,2015-12-11 20:00:00,38.61,8:51 PM,17.2,1.1,34.0,1002.6,16.1,West,22.2,31.5,,,Overcast,270,2015-12-12 03:51:00<br />,2015-12-11 20:51:00,5,20
8250,2015-12-11 21:00:00,39.01,9:51 PM,16.7,1.7,37.0,1003.5,16.1,WSW,13.0,29.6,,,Overcast,250,2015-12-12 04:51:00<br />,2015-12-11 21:51:00,5,21
8251,2015-12-11 22:00:00,40.1,10:51 PM,15.0,2.8,44.0,1004.0,16.1,WSW,20.4,-,0.0,Rain,Light Rain,240,2015-12-12 05:51:00<br />,2015-12-11 22:51:00,5,22
8252,2015-12-11 23:00:00,41.41,11:51 PM,12.2,6.7,69.0,1005.5,12.9,WSW,13.0,-,0.02,Rain,Light Rain,250,2015-12-12 06:51:00<br />,2015-12-11 23:51:00,5,23
8253,2015-12-12 00:00:00,41.44,12:51 AM,11.7,8.9,83.0,1004.8,16.1,ESE,7.4,-,0.03,Rain,Light Rain,110,2015-12-12 07:51:00<br />,2015-12-12 00:51:00,6,0
8254,2015-12-12 01:00:00,44.83,1:51 AM,11.1,8.9,86.0,1004.6,16.1,SSE,7.4,-,0.0,,Mostly Cloudy,160,2015-12-12 08:51:00<br />,2015-12-12 01:51:00,6,1
8255,2015-12-12 02:00:00,47.82,2:51 AM,11.1,7.8,80.0,1004.4,16.1,South,11.1,-,,,Mostly Cloudy,180,2015-12-12 09:51:00<br />,2015-12-12 02:51:00,6,2
8256,2015-12-12 03:00:00,43.03,3:51 AM,11.1,8.3,83.0,1004.5,16.1,Calm,Calm,-,,,Mostly Cloudy,0,2015-12-12 10:51:00<br />,2015-12-12 03:51:00,6,3
8257,2015-12-12 04:00:00,39.8,4:51 AM,11.1,5.6,69.0,1004.6,16.1,West,24.1,-,,,Mostly Cloudy,280,2015-12-12 11:51:00<br />,2015-12-12 04:51:00,6,4
8258,2015-12-12 05:00:00,25.26,5:51 AM,10.6,5.0,68.0,1005.0,16.1,West,16.7,-,,,Mostly Cloudy,270,2015-12-12 12:51:00<br />,2015-12-12 05:51:00,6,5
8259,2015-12-12 06:00:00,21.2,6:51 AM,10.6,3.9,63.0,1005.9,16.1,West,11.1,-,0.0,Rain,Light Rain,260,2015-12-12 13:51:00<br />,2015-12-12 06:51:00,6,6
8260,2015-12-12 07:00:00,20.88,7:51 AM,10.6,1.1,52.0,1006.7,16.1,WNW,16.7,-,0.0,,Mostly Cloudy,290,2015-12-12 14:51:00<br />,2015-12-12 07:51:00,6,7
8261,2015-12-12 08:00:00,24.04,8:51 AM,10.6,1.7,54.0,1007.2,16.1,West,14.8,-,,,Mostly Cloudy,280,2015-12-12 15:51:00<br />,2015-12-12 08:51:00,6,8
8262,2015-12-12 09:00:00,20.94,9:51 AM,10.6,2.2,56.0,1008.1,16.1,WSW,13.0,-,,,Mostly Cloudy,250,2015-12-12 16:51:00<br />,2015-12-12 09:51:00,6,9
8263,2015-12-12 10:00:00,20.73,10:51 AM,13.3,3.3,51.0,1008.6,16.1,WSW,20.4,-,,,Mostly Cloudy,250,2015-12-12 17:51:00<br />,2015-12-12 10:51:00,6,10
8264,2015-12-12 11:00:00,20.6,11:51 AM,13.3,2.8,49.0,1008.4,16.1,West,20.4,-,,,Mostly Cloudy,280,2015-12-12 18:51:00<br />,2015-12-12 11:51:00,6,11
8265,2015-12-12 12:00:00,26.0,12:51 PM,15.0,2.8,44.0,1008.1,16.1,West,20.4,-,,,Mostly Cloudy,260,2015-12-12 19:51:00<br />,2015-12-12 12:51:00,6,12
8266,2015-12-12 13:00:00,27.25,1:51 PM,16.1,2.2,39.0,1007.7,16.1,West,18.5,35.2,,,Mostly Cloudy,270,2015-12-12 20:51:00<br />,2015-12-12 13:51:00,6,13
8267,2015-12-12 14:00:00,36.56,2:51 PM,15.6,1.7,39.0,1008.1,16.1,NW,38.9,46.3,,,Mostly Cloudy,310,2015-12-12 21:51:00<br />,2015-12-12 14:51:00,6,14
8268,2015-12-12 15:00:00,38.27,3:51 PM,12.8,6.7,67.0,1008.8,16.1,East,25.9,-,0.0,,Mostly Cloudy,80,2015-12-12 22:51:00<br />,2015-12-12 15:51:00,6,15
8269,2015-12-12 16:00:00,38.11,4:23 PM,11.7,7.2,74.0,1009.7,16.1,East,16.7,-,,,Mostly Cloudy,90,2015-12-12 23:23:00<br />,2015-12-12 16:23:00,6,16
8270,2015-12-12 17:00:00,38.2,5:51 PM,11.1,6.7,74.0,1010.4,16.1,East,16.7,-,,,Scattered Clouds,100,2015-12-13 00:51:00<br />,2015-12-12 17:51:00,6,17
8271,2015-12-12 18:00:00,38.35,6:51 PM,10.6,6.1,74.0,1011.3,16.1,ESE,16.7,-,,,Scattered Clouds,110,2015-12-13 01:51:00<br />,2015-12-12 18:51:00,6,18
8272,2015-12-12 19:00:00,38.35,7:51 PM,10.6,6.1,74.0,1012.3,16.1,ESE,13.0,-,,,Partly Cloudy,120,2015-12-13 02:51:00<br />,2015-12-12 19:51:00,6,19
8273,2015-12-12 20:00:00,38.56,8:51 PM,9.4,6.1,80.0,1013.0,16.1,East,11.1,-,,,Partly Cloudy,80,2015-12-13 03:51:00<br />,2015-12-12 20:51:00,6,20
8274,2015-12-12 21:00:00,38.37,9:51 PM,9.4,5.6,77.0,1013.6,16.1,East,11.1,-,,,Partly Cloudy,80,2015-12-13 04:51:00<br />,2015-12-12 21:51:00,6,21
8275,2015-12-12 22:00:00,38.33,10:51 PM,8.3,5.6,83.0,1013.5,16.1,East,11.1,-,,,Partly Cloudy,80,2015-12-13 05:51:00<br />,2015-12-12 22:51:00,6,22
8276,2015-12-12 23:00:00,38.32,11:51 PM,8.3,5.6,83.0,1014.3,16.1,East,9.3,-,,,Partly Cloudy,80,2015-12-13 06:51:00<br />,2015-12-12 23:51:00,6,23
8277,2015-12-13 00:00:00,39.34,12:51 AM,7.8,5.0,83.0,1014.7,16.1,Calm,Calm,-,,,Clear,0,2015-12-13 07:51:00<br />,2015-12-13 00:51:00,7,0
8278,2015-12-13 01:00:00,32.91,1:51 AM,7.2,5.0,86.0,1014.9,16.1,Calm,Calm,-,,,Clear,0,2015-12-13 08:51:00<br />,2015-12-13 01:51:00,7,1
8279,2015-12-13 02:00:00,29.59,2:51 AM,6.7,4.4,85.0,1015.1,16.1,Calm,Calm,-,,,Clear,0,2015-12-13 09:51:00<br />,2015-12-13 02:51:00,7,2
8280,2015-12-13 03:00:00,28.05,3:51 AM,5.6,4.4,92.0,1015.5,16.1,East,9.3,-,,,Clear,100,2015-12-13 10:51:00<br />,2015-12-13 03:51:00,7,3
8281,2015-12-13 04:00:00,23.14,4:51 AM,5.0,3.9,93.0,1015.6,16.1,East,7.4,-,,,Clear,100,2015-12-13 11:51:00<br />,2015-12-13 04:51:00,7,4
8282,2015-12-13 05:00:00,23.26,5:51 AM,5.0,3.3,89.0,1015.7,16.1,SSE,5.6,-,,,Clear,150,2015-12-13 12:51:00<br />,2015-12-13 05:51:00,7,5
8283,2015-12-13 06:00:00,16.72,6:51 AM,5.0,3.3,89.0,1016.2,16.1,Calm,Calm,-,,,Clear,0,2015-12-13 13:51:00<br />,2015-12-13 06:51:00,7,6
8284,2015-12-13 07:00:00,10.88,7:51 AM,5.0,3.9,93.0,1016.9,16.1,Calm,Calm,-,,,Clear,0,2015-12-13 14:51:00<br />,2015-12-13 07:51:00,7,7
8285,2015-12-13 08:00:00,18.82,8:51 AM,7.2,3.9,80.0,1017.2,16.1,East,11.1,-,,,Clear,100,2015-12-13 15:51:00<br />,2015-12-13 08:51:00,7,8
8286,2015-12-13 09:00:00,21.03,9:51 AM,8.3,2.8,68.0,1018.0,16.1,East,13.0,-,,,Clear,80,2015-12-13 16:51:00<br />,2015-12-13 09:51:00,7,9
